,d
0,-0.06700920076273267
1,-0.0616530485092556
2,-0.06029695409539714
3,-0.05904389501019728
4,-0.05940320375593012
5,-0.057878305952943264
6,-0.054401256802076976
7,-0.05266044613171664
8,-0.049764153930861414
9,-0.045484241947719155
10,-0.04538415161586033
11,-0.04423892391473279
12,-0.03936545247897811
13,-0.038148287496214905
14,-0.03594379584892015
15,-0.0324878026932827
16,-0.03145015803951333
17,-0.03102399085896882
18,-0.025306575536130672
19,-0.02247249085746169
20,-0.021455467271707843
21,-0.019989863020597163
22,-0.01576956618317775
23,-0.013513343908963067
24,-0.011110328124674192
25,-0.00983685140856064
26,-0.009551559457737686
27,-0.005564495796863007
28,-0.0055369519462683805
29,-0.003595067632351608
30,-0.0032406954438290022
31,-0.002827667235703266
32,0.0006635091426844141
33,0.003964587396148738
34,0.006527515884665848
35,0.007977361577613223
36,0.008919903578220154
37,0.00966670885402467
38,0.013737437778952038
39,0.01657029993353583
40,0.016891883046117873
41,0.017740787615989736
42,0.01900554693918095
43,0.023584430675236828
44,0.024789026713929005
45,0.023807552481438076
46,0.023818371576569658
47,0.026264070593416074
48,0.02944567991876654
49,0.030065786776723693
50,0.03342557601893646
51,0.036106915142457036
52,0.037457263306689165
53,0.039139674562472616
54,0.0388301103145758
55,0.04066264609012343
56,0.041482051998234695
57,0.041626186938171196
58,0.0452248113751515
59,0.046085728004547265
60,0.046926118279991866
61,0.04776573439690429
62,0.047700609709514445
63,0.05118721414766073
64,0.05395108045763996
65,0.05285993654615993
66,0.052388354756655896
67,0.05508401416024806
68,0.057019867498309285
69,0.05586688029850684
70,0.0579484044929236
71,0.057344414685688974
72,0.057318302122852036
73,0.05699932613811269
74,0.05931972069855592
75,0.06213993373869466
76,0.06300783674067302
77,0.059820308402966274
78,0.06077529216099006
79,0.06209117408866223
80,0.06356935249021975
81,0.061167443574221915
82,0.06164280903631571
83,0.06438110114187881
84,0.06143509691888731
85,0.06182307914639995
86,0.06307191637943373
87,0.06529774190506857
88,0.06440760534150339
89,0.061870156333581394
90,0.06173869916797612
91,0.05920294497572927
92,0.059516259999026634
93,0.06094113740437189
94,0.06041626826650753
95,0.059683797873329406
96,0.059643009926718296
97,0.061830703134460076
98,0.06168961793589083
99,0.05919271713116755
100,0.06118088102033018
101,0.06076218229707368
102,0.060500242635196086
103,0.06044834924334768
104,0.05820294905479111
105,0.05568282496175811
106,0.058087914858766555
107,0.05822311590701092
108,0.057802416646080185
109,0.05622230600190253
110,0.0545226142796524
111,0.05358118503446404
112,0.051323586570839366
113,0.050477832579843396
114,0.05142939833430732
115,0.05183612224114893
116,0.05111502589786978
117,0.0503654227812547
118,0.05015903169838167
119,0.05000156671868917
120,0.048194159898839864
121,0.0463293497144434
122,0.04401468469491104
123,0.04259527965138389
124,0.04277802430038616
125,0.04072741586530879
126,0.039633696351163775
127,0.037856254353072064
128,0.03575922905900479
129,0.03563765985859279
130,0.0366464311945292
131,0.03482133610793401
132,0.034847110486796146
133,0.03109828391316879
134,0.030442455003122464
135,0.028720116269804474
136,0.026230318426824214
137,0.02627702942130374
138,0.023918046782961062
139,0.02214231833575432
140,0.021269244660481523
141,0.021204370229293695
