,d
0,2.170262284757677
1,2.1714352606902163
2,2.170044731942043
3,2.169610332775933
4,2.1695192277825215
5,2.1693200746025165
6,2.168065031958727
7,2.167730369401069
8,2.1683433084697072
9,2.1682779257815796
10,2.167586122333392
11,2.1657952075823905
12,2.16645900094114
13,2.168062939094411
14,2.16992038982247
15,2.167748356742743
16,2.1667739490457256
17,2.165787239983416
18,2.1671580947473323
19,2.1677266988594646
20,2.1672868030217685
21,2.1681022574593705
22,2.1675541448240994
23,2.1694211997493027
24,2.170936733439865
25,2.170717122734073
26,2.169926662148929
27,2.170605679769813
28,2.1693736053243886
29,2.1671524728047658
30,2.167971025568047
31,2.1693537176462363
32,2.170184451967703
33,2.1686744362698835
34,2.1693785749919945
35,2.170815655867442
36,2.1696956861324312
37,2.171543522938805
38,2.1713239878906907
39,2.1722171548491334
40,2.172242539661814
41,2.1717337419909586
42,2.172137950949414
43,2.1704182601855977
44,2.170002097748256
45,2.170146195538363
46,2.1690206528773985
47,2.169687791929345
48,2.1696617893919568
49,2.171468440674955
50,2.172181475422689
51,2.17134976171397
52,2.169612445375822
53,2.170216794976042
54,2.1690115744121257
55,2.1688196524236245
56,2.1684970530301055
57,2.168591498695348
58,2.169320578216116
59,2.168422358945549
60,2.1700133839459834
61,2.1696618640604775
62,2.1690154290109276
63,2.1676876330149093
64,2.1669092140259503
65,2.167544082849237
66,2.1665716855775523
67,2.1655756106700292
68,2.1660912941199864
69,2.1650573578627994
70,2.1643609200112235
71,2.1646888967125144
72,2.165882493996513
73,2.1643362855514
74,2.1641347399078956
75,2.165814967619308
76,2.1629279987388164
77,2.1621293725773962
78,2.162477033168261
79,2.159781943833859
80,2.1601974526502485
81,2.160681360798361
82,2.1613760790081016
83,2.1615390497996407
84,2.1590525873718853
85,2.1582493645668803
86,2.1576594311152943
87,2.158692942334118
88,2.159183555077809
89,2.1588956520761395
90,2.1596597149813404
91,2.1599822405924
92,2.156845940729532
93,2.156192844118789
94,2.1568796002160906
95,2.1550432100433143
96,2.153875231316904
97,2.1548026135081373
98,2.1541844875338816
99,2.1524602786296683
100,2.15365662952175
101,2.154084444874004
102,2.1520946408394193
103,2.1521587344406092
104,2.1518987861550185
105,2.150655870659142
106,2.149818802618689
107,2.1500219049091376
108,2.151716801228806
109,2.1494212331894813
110,2.147706709061636
111,2.1476307623487547
112,2.145773733187122
113,2.145428107955897
114,2.14403197787749
115,2.143870375482624
116,2.1424848107931704
117,2.14251231508477
118,2.143768455348077
119,2.1430946618933846
120,2.141168983100544
121,2.141199785038103
122,2.1397709438441668
123,2.139673193152872
124,2.1377843804880827
125,2.135565213277082
126,2.135949814797481
127,2.133887917625078
128,2.1345870164577447
129,2.133175042045296
130,2.1345203572898033
131,2.134220937262141
132,2.131107990142427
133,2.1289107061219816
134,2.1278381351976328
135,2.1270022000191373
136,2.1251779833613478
137,2.124372259829822
138,2.125743681025764
139,2.1263254583822233
140,2.1262253424250983
141,2.12563851070432
142,2.1244963178162077
143,2.1221706525817443
144,2.120072220585345
145,2.120823262330524
146,2.1204253053153073
147,2.1183558840542704
148,2.1179148986494245
149,2.116500875224465
150,2.11696950966547
151,2.114379755111815
152,2.1127610849743386
153,2.1128106445371855
154,2.1122497314995234
155,2.1100510279913287
156,2.1110036255052727
157,2.110403391425864
158,2.1095696368032435
159,2.1096965855537637
160,2.1077013508398084
161,2.1050421704853863
162,2.1035091522275846
163,2.1022700096706943
164,2.09955070015725
165,2.1004743938742148
166,2.099990313083304
167,2.096998085501814
168,2.0974161443141623
169,2.098004301656469
170,2.0973422494036287
171,2.091622036736266
172,2.090162297228522
173,2.0918850500481714
174,2.091123865965837
175,2.0902585138679726
176,2.0880069350586217
177,2.089027101952586
178,2.090221494555374
179,2.087569382358921
180,2.084732639133772
181,2.0839883534999393
182,2.080989109923766
183,2.078703788876838
184,2.0789045522021907
185,2.0769065671671214
186,2.0761802910718328
187,2.073326553769661
188,2.074260069036403
189,2.0741115742004417
190,2.0742555562630725
191,2.071463854177289
192,2.07145945442596
193,2.072209186898263
194,2.068781672844146
195,2.0669419247256573
196,2.065582339397784
197,2.063199704448199
198,2.0607360501849676
199,2.0603626868153206
200,2.05989130192941
201,2.058065264075237
202,2.058346300273465
203,2.0548507544076897
204,2.052489620180823
205,2.051654741544419
206,2.050210048552772
207,2.050451036330077
208,2.0496741260276754
209,2.0485040557579195
210,2.046693248101867
211,2.044225162032803
212,2.046064764426091
213,2.04452531399859
214,2.0425212766639924
215,2.0405009271994
216,2.0375801382643046
217,2.0360024425213554
218,2.03501013809532
219,2.0345189422758145
220,2.0349190081589543
221,2.030633608458755
222,2.0311765433245133
223,2.032116477104678
224,2.0291617869081486
225,2.026279730953381
226,2.025923159033202
227,2.0271471408590065
228,2.0215528525877997
229,2.019406234229923
230,2.017651978331787
231,2.0163205856554844
232,2.0149515191063854
233,2.014789006927406
234,2.0151928893554567
235,2.012214820309176
236,2.009528501827009
237,2.009100692708888
238,2.008363262402923
239,2.005605088901562
240,2.004660512749872
241,2.0032540932907588
242,2.0013258505045677
243,2.0016724317698675
244,2.001401220852072
245,1.9989104724938078
246,1.9943815674733403
247,1.9955372742704685
248,1.9948053241133428
249,1.9937496555108074
250,1.992031667427371
251,1.9937156174763577
252,1.991995119471872
253,1.9917054581800133
254,1.9892921913589625
255,1.9849135491555199
256,1.9829452387921012
257,1.9839500745906073
258,1.9802456701504925
259,1.9792107531506298
260,1.979551542435958
261,1.9777913865823662
262,1.976476498769824
263,1.9725964558075502
264,1.9706182909399035
265,1.9686042222873437
266,1.9682686759248413
