Unnamed: 0,d,mean
0,-0.290224524170694,-0.290224524170694
200,-0.3695741331697609,-0.3695741331697609
400,-0.8219090495825975,-0.8219090495825975
600,-0.9149074416652404,-0.9149074416652404
800,-0.8400672016406358,-0.8400672016406358
1000,-0.8885750439469586,-0.8885750439469586
1200,-0.649738937400233,-0.649738937400233
1400,-0.613117996110922,-0.613117996110922
1600,-0.6460817204328302,-0.6460817204328302
1800,-0.6832822962908724,-0.6832822962908724
2000,-0.646987984476516,-0.646987984476516
2200,-0.6386419633335658,-0.6386419633335658
2400,-0.5798936632478032,-0.5798936632478032
2600,-0.912026637763488,-0.912026637763488
2800,-1.0034378698795607,-1.0034378698795607
3000,-0.857106821125623,-0.857106821125623
3200,-0.80365847349869,-0.80365847349869
3400,-0.3151070191257727,-0.3151070191257727
3600,0.1882137420222047,0.1882137420222047
3800,0.8109385655327264,0.8109385655327264
4000,1.271718366242168,1.271718366242168
4200,1.503488658545031,1.503488658545031
4400,1.3381972602288197,1.3381972602288197
4600,0.5929595725899897,0.5929595725899897
4800,0.0657316561056529,0.0657316561056529
5000,-0.2726431821062111,-0.2726431821062111
5200,-0.5205155244325774,-0.5205155244325774
5400,-0.5575803666638817,-0.5575803666638817
5600,-0.5024323698048677,-0.5024323698048677
5800,-0.6107454419907596,-0.6107454419907596
6000,-0.8811296910258681,-0.8811296910258681
6200,-0.9842137424384436,-0.9842137424384436
6400,-0.9084601453572964,-0.9084601453572964
6600,-0.8596685295608479,-0.8596685295608479
6800,-0.671030791809266,-0.671030791809266
7000,-0.5900725876146811,-0.5900725876146811
7200,-0.5872513555724042,-0.5872513555724042
7400,-0.6950635106387981,-0.6950635106387981
7600,-0.7112687768986818,-0.7112687768986818
7800,-0.6377413785878506,-0.6377413785878506
8000,-0.554645658685276,-0.554645658685276
8200,-0.5810543791105137,-0.5810543791105137
8400,-0.8281641008901651,-0.8281641008901651
8600,-0.7256584614090099,-0.7256584614090099
8800,-0.3404284240292263,-0.3404284240292263
9000,-0.1056022999465716,-0.1056022999465716
9200,0.5916338764165021,0.5916338764165021
9400,0.8753372814124816,0.8753372814124816
9600,1.140692630484637,1.140692630484637
9800,0.946170354395679,0.946170354395679
10000,1.0925258824908537,1.0925258824908537
10200,1.5497966035431985,1.5497966035431985
10400,1.9272176725453067,1.9272176725453067
10600,2.355887071647272,2.355887071647272
10800,2.4970342694928376,2.4970342694928376
11000,2.2329195636372074,2.2329195636372074
11200,1.7838066492764848,1.7838066492764848
11400,1.0041951484302758,1.0041951484302758
11600,0.4034436553968491,0.4034436553968491
11800,0.0553534029493198,0.0553534029493198
12000,-0.2190364519375199,-0.2190364519375199
12200,-0.3126997953094506,-0.3126997953094506
12400,-0.3148149896705352,-0.3148149896705352
12600,-0.4041779433521653,-0.4041779433521653
