,d
0,-0.9146550317907999
1,-0.9172838778666519
2,-0.9206134268697334
3,-0.9256742906254567
4,-0.9265449793204057
5,-0.9275020758062232
6,-0.9224962936756341
7,-0.9292884461142562
8,-0.9286016340046799
9,-0.9287034785084115
10,-0.9286950055093932
11,-0.9318676582686047
12,-0.9333149831857297
13,-0.9248238814137049
14,-0.9332355483082723
15,-0.9305799977295346
16,-0.9309344080841199
17,-0.933998614652022
18,-0.9307259042814777
19,-0.931196004954397
20,-0.9311152582747534
21,-0.9303688814395545
22,-0.9328797127418553
23,-0.9373128535571476
24,-0.9343047671390835
25,-0.9288856773218864
26,-0.9280995594175561
27,-0.9387926003157455
28,-0.9396238141003244
29,-0.9422825777756125
30,-0.9379006612092479
31,-0.9395349422609285
32,-0.9470060999697669
33,-0.9491830377784719
34,-0.9455721375626501
35,-0.9456340256532421
36,-0.949371864600485
37,-0.9496292963388149
38,-0.956645077250025
39,-0.9581252823182207
40,-0.9555054870673473
41,-0.9567440310502197
42,-0.9488124640132047
43,-0.9499854363828474
44,-0.9470811164672552
45,-0.9452668333386288
46,-0.9495068977511468
47,-0.9613758437395028
48,-0.9562341400036704
49,-0.9514248220726331
50,-0.9495180716464928
51,-0.9543339837495082
52,-0.9528501734360604
53,-0.9471042420766057
54,-0.9506472180923373
55,-0.9523158571458891
56,-0.952925008516155
57,-0.9551697789064822
58,-0.958397525186611
59,-0.9562499289303239
60,-0.9515652838184309
61,-0.9531421156138776
62,-0.9440095942189982
63,-0.941384614231494
64,-0.9497696564605195
65,-0.9524905733118902
66,-0.9436587509588632
67,-0.9458836866548935
68,-0.9441817890154167
69,-0.9378482634249884
70,-0.9359477058124704
71,-0.935731083910483
72,-0.9410408582148889
73,-0.938207202661861
74,-0.9393832913267883
75,-0.9399706329671859
76,-0.9376431135953582
77,-0.9379756330265033
78,-0.9303283831446795
79,-0.9331020786035722
80,-0.9374147595544514
81,-0.9393020907233894
82,-0.9402847647951302
83,-0.9358412224255835
84,-0.9370171558636708
85,-0.9330143028970758
86,-0.9320951825477142
87,-0.9396919266431333
88,-0.9310569813801347
89,-0.9250894807849508
90,-0.9318666965041421
91,-0.9330852478529293
92,-0.9321590469183987
93,-0.9225098830755504
94,-0.935740232876962
95,-0.9383186963594979
96,-0.9349982694178122
97,-0.9334102713041313
98,-0.936467335297501
99,-0.9352446464713182
100,-0.9352754441913739
101,-0.9317055420660358
102,-0.9277116086589196
103,-0.9322318613673826
104,-0.9230654341597343
105,-0.9176678154435323
106,-0.9241989933923381
