,d
0,0.1459361295683382
1,0.14636388430746916
2,0.14706637578230397
3,0.14812560525178653
4,0.14853179622059864
5,0.14924318155682137
6,0.1495074143712922
7,0.1496552116334885
8,0.1502673418977961
9,0.1511523638873353
10,0.15137951410185405
11,0.15197436644899265
12,0.1528413122021892
13,0.1539406102792269
14,0.15404656484753826
15,0.15440077080109568
16,0.1555744880702491
17,0.15567535826024764
18,0.15556698037435393
19,0.1561610974530014
20,0.15714307975865996
21,0.156840952423251
22,0.15761923791383295
23,0.15866282535836945
24,0.15911816982103308
25,0.1595447031919447
26,0.16039017991309346
27,0.16095372991669557
28,0.16138891894668234
29,0.16194214048943723
30,0.16262304835060296
31,0.16311081542487074
32,0.16298462942097022
33,0.16309620019114596
34,0.16380436364790238
35,0.16459965243559047
36,0.1651971664838175
37,0.1653201230167894
38,0.16581649620463573
39,0.1665026532772976
40,0.16704110532025188
41,0.16748587972687015
42,0.1680138321278159
43,0.16868142207598774
44,0.1696410030032509
45,0.17009735117547664
46,0.17039916840768188
47,0.17105316426890296
48,0.17202839557938504
49,0.1716001636442845
50,0.17207341930288642
51,0.1726326805128881
52,0.17311069500459453
53,0.1738998493687173
54,0.1747801085899505
55,0.17494905897067936
56,0.17484973708266766
57,0.17516891364937184
58,0.17627552922272235
59,0.17608325206755204
60,0.17648291174118774
61,0.1779364526757236
62,0.17826451853329325
63,0.17757525356632947
64,0.17830527173308233
65,0.1792318640856209
66,0.17977646604990447
67,0.1806437782260141
68,0.18123931792299233
69,0.18205124339735856
70,0.18273557668358242
71,0.18249483200484967
72,0.18333183217866783
73,0.18381763228916395
74,0.18388626175111827
75,0.18408742069440173
76,0.18444728773068708
77,0.18460594702017438
78,0.18491121724713674
79,0.18529295813404442
80,0.18530771494507053
81,0.18586768764841205
82,0.18705154971418608
83,0.1878589741176183
84,0.1879782229477856
85,0.18790597499345565
86,0.18844622029172065
87,0.18875524182216682
88,0.18934728676967866
89,0.18957131833454396
90,0.19018930789016614
91,0.19035124693429237
92,0.1902657228229381
93,0.1917014756750872
94,0.19248647381990538
95,0.19278202295337046
96,0.19289737198252857
97,0.19376190920039743
98,0.19406831655651735
99,0.19436298031804858
100,0.19485073962914815
101,0.1956865784325147
102,0.1958652381260991
103,0.1959864836829924
104,0.19628984704198707
105,0.19668762727842176
106,0.19760182484205416
107,0.19848034028746447
108,0.1987374712196704
109,0.1998303110058394
110,0.20032573969182882
111,0.2009873652287698
112,0.20092798747200113
113,0.201173238218508
114,0.20199223024352514
115,0.20233776144049195
116,0.202208365864258
117,0.20312575148035047
118,0.2037810514212427
119,0.20373468335642445
120,0.20334132351177028
121,0.20416655443683776
122,0.20435311742316642
123,0.2049905896685091
124,0.20524231956058753
125,0.20587670963421384
126,0.20605571525962543
127,0.20644251058303836
128,0.2067748878719204
129,0.2079394200679399
130,0.20785056859181103
131,0.20796189220496927
132,0.20761408097417877
133,0.20789476449130764
134,0.20801794763151435
135,0.2082183786991056
136,0.20921548718131955
137,0.20997689833955527
138,0.2100303795359165
139,0.2104879058469436
140,0.21087714296896948
141,0.21158947267132328
142,0.21155845152724642
143,0.21232849109992738
144,0.21269879682577497
145,0.21287066456188491
146,0.21306728926469834
147,0.21338760737099688
148,0.21488040927392094
149,0.21506342338325093
150,0.2154895843064125
151,0.21559858441337904
152,0.21601190215298782
153,0.21645606321846803
154,0.21731783143600214
155,0.21729785017076783
156,0.21804118891767119
157,0.21781784878369997
158,0.21869244169363397
159,0.21915530901237448
160,0.21922472632640538
161,0.219448484300227
162,0.21954119207126951
163,0.2200061625969665
164,0.2203542837877247
165,0.22135874605473405
166,0.2217973277829681
167,0.22137428473940074
168,0.22172093113989805
169,0.22219653867717343
170,0.22315557949019219
171,0.22344238375471004
172,0.22361012104859446
173,0.22418446713288823
174,0.22434406595951004
175,0.22542741744739694
176,0.22554774326185734
177,0.22521217399110952
178,0.22563863083360983
179,0.22700371036769962
180,0.2274014890878141
