Unnamed: 0,d,mean
0,-1.0874934841749098,-1.0874934841749098
200,-1.1219174540629036,-1.1219174540629036
400,-1.1070677903932706,-1.1070677903932706
600,-0.933130223297056,-0.933130223297056
800,-0.7362694727691276,-0.7362694727691276
1000,-0.4279626325787554,-0.4279626325787554
1200,-0.0477900533470211,-0.0477900533470211
1400,0.3012704222610577,0.3012704222610577
1600,0.6750159941764351,0.6750159941764351
1800,0.927213452907978,0.927213452907978
2000,1.172061688233211,1.172061688233211
2200,1.2524662740179937,1.2524662740179937
2400,1.3858700110169029,1.3858700110169029
2600,1.4387450877917776,1.4387450877917776
2800,1.5062289443301962,1.5062289443301962
3000,1.687485934168816,1.687485934168816
3200,1.847017807932316,1.847017807932316
3400,2.018184173330808,2.018184173330808
3600,1.8655169335481776,1.8655169335481776
3800,1.6159127259884611,1.6159127259884611
4000,1.3092708155786028,1.3092708155786028
4200,1.063326617358542,1.063326617358542
4400,0.7036062840899302,0.7036062840899302
4600,0.5164853575074085,0.5164853575074085
4800,0.3361375433667842,0.3361375433667842
5000,0.130413278122514,0.130413278122514
5200,0.0256839973772537,0.0256839973772537
5400,-0.2267260028860263,-0.2267260028860263
5600,-0.4197439765850537,-0.4197439765850537
5800,-0.525454403253126,-0.525454403253126
6000,-0.6665602419854606,-0.6665602419854606
6200,-0.8510532047129185,-0.8510532047129185
6400,-0.887957499136796,-0.887957499136796
6600,-0.9827122308857852,-0.9827122308857852
6800,-1.0080474179288672,-1.0080474179288672
7000,-1.0179515224343212,-1.0179515224343212
7200,-1.0611528986859082,-1.0611528986859082
7400,-1.093858520426103,-1.093858520426103
7600,-1.116214449731602,-1.116214449731602
7800,-1.112038701235477,-1.112038701235477
8000,-1.0920453402017818,-1.0920453402017818
8200,-1.121649140170801,-1.121649140170801
8400,-1.1620327669725918,-1.1620327669725918
8600,-1.145644109101896,-1.145644109101896
8800,-1.2134416263808825,-1.2134416263808825
9000,-1.1743544433743307,-1.1743544433743307
9200,-1.145756721419114,-1.145756721419114
9400,-1.1609087609161737,-1.1609087609161737
9600,-1.1305360710419914,-1.1305360710419914
9800,-1.0330403219861726,-1.0330403219861726
10000,-0.8781384620812379,-0.8781384620812379
10200,-0.6778133874658694,-0.6778133874658694
10400,-0.6220662184494785,-0.6220662184494785
10600,-0.4441775732713239,-0.4441775732713239
10800,-0.1725332148740619,-0.1725332148740619
11000,0.0069119616222597,0.0069119616222597
11200,0.3457497097139566,0.3457497097139566
11400,0.5138953840731771,0.5138953840731771
11600,0.5941100245594557,0.5941100245594557
11800,0.7074225937933544,0.7074225937933544
12000,0.8117126594095215,0.8117126594095215
12200,0.9781764794179816,0.9781764794179816
12400,0.9729822825455376,0.9729822825455376
12600,1.078416467871964,1.078416467871964
12800,1.1979039592694671,1.1979039592694671
13000,1.1565793400277502,1.1565793400277502
13200,1.1850494669047331,1.1850494669047331
13400,1.0906836622742395,1.0906836622742395
13600,0.9014349888821788,0.9014349888821788
13800,0.7463103012479306,0.7463103012479306
14000,0.51152154830812,0.51152154830812
14200,0.4458507347962299,0.4458507347962299
14400,0.3217876740665243,0.3217876740665243
14600,0.023447584874181,0.023447584874181
14800,-0.0316496917208752,-0.0316496917208752
15000,-0.1193012607987262,-0.1193012607987262
15200,-0.2230163795008931,-0.2230163795008931
15400,-0.3164851283776711,-0.3164851283776711
15600,-0.3211945751276174,-0.3211945751276174
15800,-0.5008407558880573,-0.5008407558880573
16000,-0.5739990180054555,-0.5739990180054555
16200,-0.5710522356477944,-0.5710522356477944
16400,-0.7005492315821933,-0.7005492315821933
16600,-0.6806629460819567,-0.6806629460819567
16800,-0.7297306043683675,-0.7297306043683675
17000,-0.7519708763319557,-0.7519708763319557
17200,-0.7863452959243666,-0.7863452959243666
17400,-0.776645276857732,-0.776645276857732
17600,-0.7517606003013999,-0.7517606003013999
17800,-0.6893227961096174,-0.6893227961096174
18000,-0.7907356333403412,-0.7907356333403412
18200,-0.8318427304790286,-0.8318427304790286
18400,-0.7989815829143999,-0.7989815829143999
18600,-0.852840631672367,-0.852840631672367
18800,-0.7717845714503135,-0.7717845714503135
19000,-0.7647638214107813,-0.7647638214107813
19200,-0.7746638559496245,-0.7746638559496245
19400,-0.7837057246220428,-0.7837057246220428
19600,-0.7823145102458853,-0.7823145102458853
19800,-0.7737734595579944,-0.7737734595579944
20000,-0.719162899644558,-0.719162899644558
20200,-0.8073281091610497,-0.8073281091610497
20400,-0.819719312825685,-0.819719312825685
20600,-0.703654160625095,-0.703654160625095
20800,-0.6097645006567026,-0.6097645006567026
21000,-0.3360490008338615,-0.3360490008338615
21200,-0.1949739829143245,-0.1949739829143245
21400,-0.0577478531515318,-0.0577478531515318
21600,0.0905727053782652,0.0905727053782652
21800,0.2741042078481533,0.2741042078481533
22000,0.3950264910390654,0.3950264910390654
22200,0.5016205591661851,0.5016205591661851
22400,0.4629705938656222,0.4629705938656222
22600,0.5422562798672413,0.5422562798672413
22800,0.6727506323608312,0.6727506323608312
23000,0.7768372592846996,0.7768372592846996
23200,1.0147657127856105,1.0147657127856105
23400,1.146127081110514,1.146127081110514
23600,1.175418585905867,1.175418585905867
23800,1.2114050934137643,1.2114050934137643
24000,1.2335555118203188,1.2335555118203188
24200,1.2369201027001149,1.2369201027001149
24400,1.1017976405586845,1.1017976405586845
24600,1.0831427665696367,1.0831427665696367
24800,1.0347080783734437,1.0347080783734437
25000,0.8851030159226996,0.8851030159226996
25200,0.8901717375534467,0.8901717375534467
25400,0.806994149999767,0.806994149999767
25600,0.6707356067360098,0.6707356067360098
25800,0.5604774114947644,0.5604774114947644
26000,0.4918127766927739,0.4918127766927739
26200,0.5024320394441263,0.5024320394441263
26400,0.3243458499472021,0.3243458499472021
26600,0.2383553057903885,0.2383553057903885
26800,0.1930923129379963,0.1930923129379963
27000,0.0027279191144076,0.0027279191144076
27200,0.0207846684435638,0.0207846684435638
27400,-0.0766249441422612,-0.0766249441422612
27600,-0.1871208354172595,-0.1871208354172595
27800,-0.2687336993995619,-0.2687336993995619
28000,-0.3180989611249659,-0.3180989611249659
28200,-0.3017473133429568,-0.3017473133429568
28400,-0.3472159081332902,-0.3472159081332902
28600,-0.4598274769910219,-0.4598274769910219
28800,-0.5021433663910653,-0.5021433663910653
29000,-0.5506681310844301,-0.5506681310844301
29200,-0.5981439732733947,-0.5981439732733947
29400,-0.5212705604552383,-0.5212705604552383
29600,-0.5369163839692905,-0.5369163839692905
29800,-0.5749888757592495,-0.5749888757592495
30000,-0.6074023722074912,-0.6074023722074912
30200,-0.6097467888427921,-0.6097467888427921
30400,-0.5669301554787235,-0.5669301554787235
30600,-0.6696445334294803,-0.6696445334294803
30800,-0.6840464966041868,-0.6840464966041868
31000,-0.6598638053454446,-0.6598638053454446
31200,-0.7362716516161235,-0.7362716516161235
31400,-0.6707177824485114,-0.6707177824485114
31600,-0.6508228081050226,-0.6508228081050226
31800,-0.6273046907761901,-0.6273046907761901
32000,-0.5733610990797571,-0.5733610990797571
32200,-0.463519643652949,-0.463519643652949
32400,-0.3030483492207876,-0.3030483492207876
32600,-0.1890175653604074,-0.1890175653604074
32800,-0.173216777721201,-0.173216777721201
33000,-0.060022815009376,-0.060022815009376
33200,0.094969355014641,0.094969355014641
33400,0.2558688668116387,0.2558688668116387
33600,0.5221145472998135,0.5221145472998135
33800,0.6458887289404687,0.6458887289404687
34000,0.7195457080401345,0.7195457080401345
34200,0.8290692410261599,0.8290692410261599
34400,0.9384103254389584,0.9384103254389584
34600,0.992135057510186,0.992135057510186
34800,0.9535469393420696,0.9535469393420696
35000,1.0318121571905658,1.0318121571905658
35200,1.0742489440994911,1.0742489440994911
35400,1.2208610870406928,1.2208610870406928
35600,1.3791207585695875,1.3791207585695875
35800,1.4167301644135637,1.4167301644135637
36000,1.4118270826142636,1.4118270826142636
36200,1.4430948283983194,1.4430948283983194
36400,1.4793841826757792,1.4793841826757792
36600,1.3538527342760838,1.3538527342760838
36800,1.3097301932979708,1.3097301932979708
37000,1.281701361407426,1.281701361407426
37200,1.134259319964427,1.134259319964427
37400,1.0968728503784289,1.0968728503784289
37600,0.974954439903999,0.974954439903999
37800,0.8470961974331879,0.8470961974331879
38000,0.7427671799150364,0.7427671799150364
38200,0.6712997000057872,0.6712997000057872
38400,0.4749890453707724,0.4749890453707724
38600,0.3340338650358717,0.3340338650358717
38800,0.2879922819217539,0.2879922819217539
39000,0.09500476257194,0.09500476257194
39200,0.0825536333050194,0.0825536333050194
39400,0.0253957956236272,0.0253957956236272
39600,-0.0672464522080036,-0.0672464522080036
39800,-0.1620077624466947,-0.1620077624466947
40000,-0.208686568121813,-0.208686568121813
40200,-0.2337353183401741,-0.2337353183401741
40400,-0.2406058060226487,-0.2406058060226487
40600,-0.3960336514109049,-0.3960336514109049
40800,-0.4718900049356122,-0.4718900049356122
41000,-0.4799247261831703,-0.4799247261831703
41200,-0.5493097992710019,-0.5493097992710019
41400,-0.4738179108753045,-0.4738179108753045
41600,-0.4893175260741096,-0.4893175260741096
41800,-0.514838661999147,-0.514838661999147
42000,-0.5478530527354245,-0.5478530527354245
42200,-0.5526599354130949,-0.5526599354130949
42400,-0.5141139980235018,-0.5141139980235018
42600,-0.505299296656059,-0.505299296656059
42800,-0.5993605591852982,-0.5993605591852982
43000,-0.6343011917835227,-0.6343011917835227
43200,-0.6536290571106231,-0.6536290571106231
43400,-0.6702207513054425,-0.6702207513054425
43600,-0.6033489995473376,-0.6033489995473376
43800,-0.6051259645867124,-0.6051259645867124
44000,-0.6332022679124819,-0.6332022679124819
44200,-0.6535239341520316,-0.6535239341520316
44400,-0.6123007680693424,-0.6123007680693424
44600,-0.4730280636893699,-0.4730280636893699
44800,-0.3394295376016314,-0.3394295376016314
45000,-0.3143746998906527,-0.3143746998906527
45200,-0.2293495464834297,-0.2293495464834297
45400,-0.0835269874941255,-0.0835269874941255
45600,0.1039067032052652,0.1039067032052652
45800,0.3613996349466183,0.3613996349466183
46000,0.4867513326398099,0.4867513326398099
46200,0.6122155959038207,0.6122155959038207
46400,0.7647432853714321,0.7647432853714321
46600,0.8941579936676147,0.8941579936676147
46800,1.0062751343922318,1.0062751343922318
47000,0.99486752266526,0.99486752266526
47200,1.090222421674211,1.090222421674211
47400,1.2063212188721122,1.2063212188721122
47600,1.2471764749684926,1.2471764749684926
47800,1.4280582096896033,1.4280582096896033
48000,1.5188873565551555,1.5188873565551555
48200,1.545773042564604,1.545773042564604
48400,1.5707058244876315,1.5707058244876315
48600,1.5824288997492924,1.5824288997492924
48800,1.510145451688599,1.510145451688599
49000,1.505746089692828,1.505746089692828
49200,1.4987886785208109,1.4987886785208109
49400,1.3536475624760422,1.3536475624760422
49600,1.370803274638389,1.370803274638389
49800,1.2685681899915595,1.2685681899915595
50000,1.1694096504115832,1.1694096504115832
50200,1.1031905465916354,1.1031905465916354
50400,1.0122519030008617,1.0122519030008617
50600,0.819153559003763,0.819153559003763
50800,0.711544268762689,0.711544268762689
51000,0.5725983139314023,0.5725983139314023
51200,0.4014173926858347,0.4014173926858347
51400,0.3611590123073033,0.3611590123073033
51600,0.2258182991027457,0.2258182991027457
51800,0.109373123089799,0.109373123089799
52000,0.0689369128975273,0.0689369128975273
52200,0.0194826181739272,0.0194826181739272
52400,-0.150636179937871,-0.150636179937871
52600,-0.2511353630691851,-0.2511353630691851
52800,-0.3163122050158697,-0.3163122050158697
53000,-0.4268121550985751,-0.4268121550985751
53200,-0.3825443139877115,-0.3825443139877115
53400,-0.4259722244037794,-0.4259722244037794
53600,-0.4756483547888854,-0.4756483547888854
53800,-0.5170598355154274,-0.5170598355154274
54000,-0.5255999813281249,-0.5255999813281249
54200,-0.521341673023375,-0.521341673023375
54400,-0.5454189905127719,-0.5454189905127719
54600,-0.5890369599109977,-0.5890369599109977
54800,-0.581218051952842,-0.581218051952842
55000,-0.63822367298913,-0.63822367298913
55200,-0.6285018837378512,-0.6285018837378512
55400,-0.5757704440902368,-0.5757704440902368
55600,-0.5871050158004992,-0.5871050158004992
55800,-0.6124311307157171,-0.6124311307157171
56000,-0.6273957797546375,-0.6273957797546375
56200,-0.6162565452254883,-0.6162565452254883
56400,-0.5784542046905295,-0.5784542046905295
56600,-0.6637641380803596,-0.6637641380803596
56800,-0.6734436882716641,-0.6734436882716641
57000,-0.6531261589472558,-0.6531261589472558
57200,-0.7339492266568364,-0.7339492266568364
57400,-0.6434292869445971,-0.6434292869445971
57600,-0.6343826833114913,-0.6343826833114913
57800,-0.6398818794001093,-0.6398818794001093
58000,-0.6467217383793471,-0.6467217383793471
58200,-0.6623225921938528,-0.6623225921938528
58400,-0.6245159308911892,-0.6245159308911892
58600,-0.5322140854289872,-0.5322140854289872
58800,-0.5339031515347753,-0.5339031515347753
59000,-0.4525911616002438,-0.4525911616002438
59200,-0.2574419421876849,-0.2574419421876849
59400,-0.1404686557407548,-0.1404686557407548
59600,0.1740565258024432,0.1740565258024432
