,d
0,2.348190232524117
1,2.3488264986136573
2,2.345090417791528
3,2.342542429709155
4,2.3443990816146143
5,2.345488751825643
6,2.3639702895730212
7,2.358813067665476
8,2.3678031185559356
9,2.3748790120210406
10,2.3622600920226735
11,2.3672584829534205
12,2.3747913172786603
13,2.3727850959752894
14,2.3857458982819204
15,2.3951366840844517
16,2.3935367787645685
17,2.380531959311612
18,2.3823906197250104
19,2.376434627405414
20,2.3745649840265446
21,2.3957468465731457
22,2.390744525027189
23,2.3865093653460163
24,2.400042119612915
25,2.393025896166154
26,2.378741712340435
27,2.371103019536339
28,2.3755464363669128
29,2.3802563055368244
30,2.3943523151550625
31,2.388126918723989
32,2.3830728878027823
33,2.402311208668044
34,2.3897283358851333
35,2.385509978341539
36,2.392275771909998
37,2.403368359556494
38,2.410158013825352
39,2.4123180759893694
40,2.409097528652348
41,2.4140655451328765
42,2.3999352902942417
43,2.4016131559860114
44,2.4166533324717325
45,2.418484347888043
46,2.4210690042397163
47,2.428408491272773
48,2.438956289058887
49,2.435629104060162
50,2.4381890543622764
51,2.4301006178847233
52,2.4390557706299996
53,2.445486268556118
54,2.456628978568956
55,2.4506683980494337
56,2.4566939583208263
57,2.4595548627601334
58,2.4447320661069156
59,2.4470438141014283
60,2.4515402915882087
61,2.4624270231022796
62,2.464124159396382
63,2.475574568757125
64,2.4760637077092347
65,2.4665818631633636
66,2.4707470787038974
67,2.4800021646341044
68,2.4799232468804866
69,2.4833260222083173
70,2.496445683239739
71,2.4868903063776395
72,2.4710907518503284
73,2.4709728838932445
74,2.477026991623917
75,2.4815447620484994
76,2.4822290418739072
77,2.4789926416787407
78,2.4817003598366645
79,2.497848120188632
80,2.4986224998395676
81,2.4976535630686105
82,2.498442113896243
83,2.499770071751048
84,2.494762680129727
85,2.497626843994531
86,2.497909535497402
87,2.5032756866894394
88,2.5141469763385498
89,2.5211221664047896
90,2.5213366696142163
91,2.5293852777391184
92,2.5341611812085993
93,2.528961851847063
94,2.528551702647812
95,2.5229117209813086
96,2.5296883726786805
97,2.5300939168962002
98,2.5349089277364776
99,2.5398832241196994
100,2.537302369848423
101,2.5537296730889585
102,2.5619846926333065
103,2.562232033450296
104,2.5633447528768722
105,2.549018199912674
106,2.5451007647450687
107,2.560917326676254
108,2.5572130452632047
109,2.564235367316407
110,2.579061057590674
111,2.5906040111084474
112,2.598676046659116
113,2.5994170055758152
114,2.596677848092357
115,2.5939605275014017
116,2.5986288997704117
117,2.5978099439237115
118,2.59442904326915
119,2.603701683645115
120,2.605633637277748
121,2.604571478016366
122,2.6059155546105934
123,2.6154743334713504
124,2.6073402420279685
125,2.604400315821766
126,2.6062031148420495
127,2.612243391117142
128,2.6182660063343626
129,2.6245891249397917
130,2.623764731786171
131,2.6357589142594593
132,2.635949634137012
133,2.6394582570210505
134,2.6633581457098883
135,2.67933852771608
136,2.6575650730486684
137,2.65912001561075
138,2.6590244189026526
139,2.662647548093913
140,2.6700332904565256
141,2.6814435364843963
142,2.675510588073192
143,2.6753841012744273
144,2.678815368303048
145,2.6814958243022033
146,2.6912197694523763
147,2.6920652817578694
148,2.680258353147628
149,2.6839800625647956
150,2.6921929351430163
151,2.695210944850481
152,2.705200329300088
153,2.714227893356813
154,2.706720932568336
155,2.7229850798005204
156,2.723068810162682
157,2.7196656855540295
158,2.7243583711395027
159,2.724499137552907
160,2.7282117091774674
161,2.730286084989413
162,2.742867291726156
163,2.7604962466213454
164,2.7571089244009173
165,2.754365740543529
166,2.758835198511477
167,2.760983478097274
168,2.748129762396381
169,2.754853423902999
170,2.7629421492503377
171,2.7651607628755164
172,2.774746029689879
173,2.790610993122525
174,2.795082560253089
175,2.791733241283858
176,2.8000328713743365
177,2.8036607202543564
178,2.809082011987508
179,2.8178805807353355
180,2.8306926899689366
181,2.829688344147389
182,2.822560055065866
183,2.828520948446603
184,2.824718242545579
185,2.825873729718674
186,2.831918970092278
187,2.8358774730096106
188,2.8312020140262266
189,2.8490195232138302
190,2.8503584548155834
191,2.8425302225111824
192,2.8453944039491286
193,2.849199180839897
194,2.847328801260438
195,2.841135243616147
196,2.8362783621800594
197,2.845173227686857
