,d
0,0.8418970143925378
1,0.8481071243915034
2,0.8421991233163443
3,0.8424578436690037
4,0.8345233895250449
5,0.8427928241067943
6,0.8435334142462599
7,0.8415629046161642
8,0.8449176834909806
9,0.8435584394721248
10,0.8421831151821616
11,0.838344235879679
12,0.8347990733075064
13,0.8357289040900959
14,0.834309300497557
15,0.8407992989939547
16,0.8371764315653032
17,0.8346655951836799
18,0.8309086743931864
19,0.8320223415978124
20,0.8308056340276497
21,0.8277218237429924
22,0.8411579472502264
23,0.8397968936851677
24,0.8259757854863817
25,0.828957511025469
26,0.8368482099917819
27,0.8311646022360213
28,0.8263256928934157
29,0.8216157014677391
30,0.825242648935141
31,0.8297743724810113
32,0.8285414728758999
33,0.8237585185120645
34,0.8263697684851506
35,0.8281234747708709
36,0.8312572343938245
37,0.8276696140791773
38,0.8231363132194733
39,0.8276063364651982
40,0.8212075178729139
41,0.8243145919452737
42,0.8237527028172512
43,0.825890406244603
44,0.819460574060007
45,0.818395631856146
46,0.8180375263475792
47,0.8213367162879548
48,0.8204388703577291
49,0.8237167424173013
50,0.8280014304223255
51,0.8293870466213622
52,0.8187622427880182
53,0.8238032816843818
54,0.8318547061645932
55,0.82387801781974
56,0.8247296350969
57,0.8235223300140969
58,0.8260575804013297
59,0.8235306319414234
60,0.8213610517548905
61,0.8236332118496739
62,0.8258909045485212
63,0.8252210826356641
64,0.8236136823618097
65,0.8186040664939206
66,0.8164121136237991
67,0.8160348139138163
68,0.818479783240912
69,0.8144071499615868
70,0.8114559395159707
71,0.816125618501306
72,0.8129831101864133
73,0.8210105797027263
74,0.8184531627348667
75,0.8110532585540623
76,0.8069220555382086
77,0.8038492494478551
78,0.812972760038887
79,0.8144659456147771
80,0.8161976759851617
81,0.8126049383107384
82,0.8120148301646192
83,0.8034602128247047
84,0.7991730802696523
85,0.8058916107632522
86,0.8021331299516833
87,0.8078665985934491
88,0.8072494478270608
89,0.7975910491045212
90,0.7969329731872791
91,0.791610011462571
92,0.7911059383827546
93,0.8029214204055659
94,0.7967764698516212
95,0.7958822645774538
96,0.7932714833657402
97,0.7849625851030491
98,0.7837856757750871
99,0.7871897559274653
100,0.7901871476494592
101,0.7920071717686604
102,0.7799856905076199
103,0.7768402761688672
104,0.7819526508973027
105,0.7784017929558853
106,0.782648088582166
107,0.7869274796385082
108,0.785864688786871
109,0.7778895578725448
110,0.7795129259220716
111,0.7744983568446743
112,0.7673042746673696
113,0.7692766032273815
114,0.7725313886324712
115,0.7733207369085652
116,0.7751425232957696
117,0.7723944838329324
118,0.7684456620445484
119,0.762065836305716
120,0.769241565340175
121,0.7676489547731246
122,0.7562993057295063
123,0.7494985377920739
124,0.7545282488015275
125,0.7548375236831915
126,0.756245397185093
127,0.7562777929262942
128,0.7511524465081099
129,0.7478357371526555
130,0.7457376543505425
131,0.7490425161515148
132,0.7479261687505074
133,0.7498888400462415
134,0.7443581453734454
135,0.7387727375127714
136,0.7321579475956177
137,0.7428171113097501
138,0.7373619569119753
139,0.7357451131325596
140,0.7363614952398986
141,0.735933569563919
142,0.725311030874052
143,0.730834151398374
144,0.7282088657834797
145,0.7186373185684144
146,0.7148469757512336
147,0.7136621468928609
148,0.7099682243058371
149,0.7045768610945684
150,0.7049127781484064
151,0.700922091795083
152,0.7060363685113379
153,0.7067003398146843
154,0.6966308218622741
155,0.6967954602934461
156,0.6965215813275669
157,0.6951225354831019
158,0.6999368331310704
159,0.6943713674885298
160,0.6961640401987553
161,0.6905424585330067
162,0.6855599620597278
163,0.6838624205423491
164,0.6744666141374012
165,0.6615647301697071
166,0.6612694192088743
167,0.6752948791790387
168,0.6734604129403867
169,0.6617092794532123
170,0.6666151833275729
171,0.6728072177629214
172,0.6657180460104695
173,0.6577592865247127
174,0.6497134585516493
175,0.6546094456124142
176,0.6545395171663219
177,0.6461571735798244
178,0.6484014958344662
179,0.6327763001325823
180,0.6310444444137187
181,0.6303227439507268
182,0.6291491358205733
183,0.6332390289493456
184,0.6260614060392522
185,0.6221223401790572
186,0.6260364374460554
187,0.627912283472241
188,0.6246887680368483
189,0.6124934356175611
190,0.6050507863056046
191,0.6128045619114759
192,0.6061130631351723
193,0.6064856169880224
194,0.6090377052631054
195,0.5997528086685614
196,0.597360505390583
197,0.5971306127390201
198,0.5970351671561931
199,0.5984886883573103
200,0.5940443714325385
201,0.5851676714258021
202,0.5797723822072395
203,0.5785843525148927
204,0.5726169067180845
205,0.5754498944805282
206,0.5730354720937161
207,0.5733566102128479
208,0.5694344677966298
209,0.5599499853209935
210,0.5570191430322283
211,0.5459645468760017
212,0.5439671319639666
213,0.5468199212192989
214,0.5462119495323448
215,0.5439571749270862
216,0.5367336496142115
217,0.5345256971439614
218,0.5283055078072186
219,0.5390341845552676
220,0.5386435960661268
221,0.5376880299631146
222,0.5315361802632768
223,0.5265318062351325
224,0.5226901624475614
225,0.5279678236621024
226,0.5241695147061533
227,0.518268525534072
228,0.5154264434063957
229,0.5109660654273642
230,0.5078738672732759
231,0.5132761675690634
232,0.5097249504533389
233,0.5065802341869071
234,0.5018753260214067
235,0.4935889417025286
236,0.4909079606922598
237,0.4901766216671603
238,0.49360368863936593
239,0.48509224949251295
240,0.4885443139829439
241,0.47976130343139334
242,0.4875955364104919
243,0.4849247768355574
244,0.4794482901284822
245,0.47372311219554436
246,0.4794099253191313
247,0.4695219291313329
248,0.4706643630082979
249,0.4633263628798089
