,d
0,-0.23685167301916335
1,-0.23385296327282698
2,-0.2315530246676874
3,-0.2356284003600498
4,-0.23748841362731096
5,-0.24073713419638182
6,-0.23672135688471724
7,-0.2366250273682372
8,-0.23417826272997866
9,-0.24164730683350275
10,-0.24045118822131784
11,-0.24350584107559767
12,-0.23785113949445177
13,-0.24522846623252018
14,-0.24455865920433917
15,-0.24571680205909263
16,-0.24253112338795216
17,-0.24772500565985878
18,-0.2414285576607637
19,-0.23890327147089008
20,-0.2459892416530211
21,-0.2540732031486004
22,-0.2558226534462508
23,-0.2520085692689151
24,-0.2531312162606369
25,-0.25337002088707106
26,-0.25953051639256325
27,-0.2554804315743935
28,-0.25579733961103884
29,-0.2559888820463895
30,-0.2593279175491565
31,-0.2555365429862454
32,-0.26076991174041564
33,-0.2672038401769894
34,-0.2674355696951014
35,-0.26256758294221855
36,-0.25811334193833874
37,-0.2637587441328628
38,-0.2660185246500906
39,-0.27115406514928864
40,-0.26924587289847235
41,-0.2701224921023576
42,-0.2667443679966445
43,-0.2723536216046098
44,-0.2715305760706237
45,-0.2720883348156424
46,-0.2755968835493264
47,-0.2806768320974051
48,-0.2826121997525683
49,-0.2761726990976479
50,-0.27664155234824367
51,-0.2719362572507526
52,-0.27401780469929965
53,-0.2791959613415043
54,-0.2814887761030948
55,-0.2829042348778171
56,-0.2833748340383992
57,-0.2792610127929311
58,-0.2846981621459616
59,-0.2860030628168158
60,-0.28793408286119665
61,-0.2884930635232483
62,-0.2921059966511245
63,-0.289044597921862
64,-0.2842668439247269
65,-0.29302084914970206
66,-0.29377319895121184
67,-0.2946633041872791
68,-0.28867435584884926
69,-0.28727978910870156
70,-0.2914965186082972
71,-0.2933674040277189
72,-0.2900095177499229
73,-0.290733636453347
74,-0.296844476335021
75,-0.3048180930220055
76,-0.3020332490928926
77,-0.2992061131013898
78,-0.3010916010481084
79,-0.298114238234029
80,-0.29770854651137224
81,-0.2962744370394624
82,-0.29547102475130627
83,-0.29691359110585536
84,-0.2961196141657119
85,-0.29613896996823147
86,-0.2952743824203298
87,-0.30174024001550326
88,-0.3010241325659578
89,-0.3012185243351522
90,-0.3009474961088831
91,-0.2989046385366283
92,-0.3023193820372392
93,-0.30172985497265625
94,-0.3002233188890114
95,-0.2996343083484764
96,-0.3004608238004553
97,-0.3043183899246992
98,-0.3018902997247736
99,-0.30001227520206314
100,-0.30109547578522505
101,-0.2974377664833781
102,-0.30210420705178304
103,-0.30142124616732463
104,-0.29607788287523806
105,-0.29645751610921967
106,-0.2956532800506711
107,-0.2941027382877677
108,-0.29650523809111945
109,-0.29656997540512503
110,-0.2960780732436014
111,-0.29750279729164597
112,-0.2937683136841133
113,-0.29046501537526415
114,-0.2909384231783396
115,-0.28552234206283067
116,-0.2847191385578895
117,-0.29224832952760305
118,-0.28933315482632016
119,-0.28601060648702703
120,-0.27921933824106654
121,-0.28021148704756155
122,-0.2813142886687903
123,-0.28218991487660666
124,-0.2879174864244087
125,-0.2834068417952447
126,-0.27708199361016456
127,-0.2734847503248582
128,-0.2783740922687749
129,-0.2825946946281799
130,-0.27979588422165313
131,-0.28003205497363765
132,-0.27096309686761594
133,-0.26933891582218417
134,-0.27315414435449786
135,-0.2732096940528386
136,-0.2738371031640547
137,-0.27256109040278514
138,-0.26715009287235414
139,-0.26742767502667747
140,-0.26577523720186763
141,-0.27157812227702205
142,-0.259428435052851
143,-0.2528571928424796
144,-0.25328226562654077
145,-0.2631583280191748
146,-0.26682729496525986
147,-0.26191132514980353
148,-0.26410751856037123
149,-0.2527545203383938
150,-0.24840198345268638
151,-0.2523898169573306
152,-0.24825855216948056
153,-0.2534054049006787
154,-0.2530590191248434
155,-0.25035718620750685
156,-0.24778716759620406
157,-0.24692587468175398
158,-0.24626933724662495
159,-0.2422307476960113
