Unnamed: 0,d
0,0.1459361295683382
200,0.2379158046177578
400,0.3899195986639586
600,0.4921105093689751
800,0.5868952662202325
1000,0.6597029062370263
1200,0.7020500475289178
1400,0.7544431009549325
1600,0.8235761164735059
1800,0.9228614948577688
2000,1.0559149401744528
2200,1.1402901343897398
2400,1.2234216809044964
2600,1.2608592801347984
2800,1.307648268844436
3000,1.3632017656675135
3200,1.4273407621928695
3400,1.537348718241275
3600,1.6064000292088736
3800,1.6703384611338696
4000,1.673352145324026
4200,1.6940102749154744
4400,1.7136067241273916
4600,1.7367747930303905
4800,1.7937110917288992
5000,1.8153353670644248
5200,1.7996389710180345
5400,1.7453050130505867
5600,1.6578190752228985
5800,1.5880729883031806
6000,1.543146280728137
6200,1.498613361304857
6400,1.4810089366540191
6600,1.4508544992472456
6800,1.4215660933034604
7000,1.3847673159822536
7200,1.3560609246898747
7400,1.2844189602708451
7600,1.22401353015221
7800,1.1582654989499837
8000,1.1058910106264497
8200,1.0848306552626292
8400,1.04319962561855
8600,0.9922916858654862
8800,0.9429587860154364
9000,0.8945632950897754
9200,0.8505530354905048
9400,0.775935876573295
9600,0.7228279453636338
9800,0.657939925507428
10000,0.6145814150036526
10200,0.5827556422035095
10400,0.5460858031538771
10600,0.4893228017321766
10800,0.4495619714610609
11000,0.4140213695777227
11200,0.3745802347456869
11400,0.3249308349140288
11600,0.2484022010611119
11800,0.1878019417672114
12000,0.1452466797286676
12200,0.0906949245773366
12400,0.0740345916562772
12600,0.0320660637370395
12800,-0.0061749567859098
13000,-0.0452331388533664
13200,-0.0866619597348175
13400,-0.1304805917848726
13600,-0.2103011498527958
13800,-0.25435552818906
14000,-0.3128757205195806
14200,-0.3523310274294879
14400,-0.370946720425607
14600,-0.4146271042537804
14800,-0.4498273792747384
15000,-0.4869698611434132
15200,-0.5180489905593378
15400,-0.5620853900089373
15600,-0.6284247164204457
15800,-0.6580530945232494
16000,-0.6721127758524033
16200,-0.6865790182225147
16400,-0.6747925237384151
16600,-0.6821284559989581
16800,-0.6908984410248529
17000,-0.7011388261225069
17200,-0.7113532565840619
17400,-0.7487373699552772
17600,-0.7585870801187927
17800,-0.7652071989632434
18000,-0.7752414595822233
18200,-0.7568075104383234
18400,-0.7596186424033834
18600,-0.764068968635615
18800,-0.7722959710042424
19000,-0.7766686190304329
19200,-0.811239507113325
19400,-0.8204702326565537
19600,-0.8363666197492058
19800,-0.8366751656647126
20000,-0.8261932883331995
20200,-0.8290794060322156
20400,-0.831943191000838
20600,-0.8401616772303289
20800,-0.845924199266196
21000,-0.8790487441030422
21200,-0.8905224647500544
21400,-0.9149810293552336
21600,-0.910834273268272
21800,-0.8990440773281602
22000,-0.8979986229230859
22200,-0.9009085481531716
22400,-0.9113442597416338
22600,-0.9244461381431835
22800,-0.9358417427088622
23000,-0.9401932377596216
23200,-0.960703136415226
23400,-0.948952552442694
23600,-0.9474788810743544
23800,-0.9398559329046368
24000,-0.9412944830417193
24200,-0.9459809088983844
24400,-0.953531122358618
24600,-0.9593943986005472
24800,-0.9782993053442484
25000,-0.9974201267269
25200,-0.9858149069846728
25400,-0.9925226456078284
25600,-0.9802705553737264
25800,-0.975372985843405
26000,-0.9704044954603984
26200,-0.9650433108237833
26400,-0.9567151392500498
26600,-0.9497705154206668
26800,-0.92987267679078
27000,-0.9216107142451262
27200,-0.8756201127963802
27400,-0.8338593890646172
27600,-0.7801012017060469
27800,-0.7436590673083255
28000,-0.7032588496712754
28200,-0.663674572533598
28400,-0.6229858822024646
28600,-0.6022276836205184
28800,-0.5771182079651757
29000,-0.5593705948120586
29200,-0.5103027240840398
29400,-0.4453450090165309
29600,-0.3644561981677741
29800,-0.3195392279042473
30000,-0.272233635382114
30200,-0.2102599692088345
30400,-0.173603505718935
30600,-0.1624040201095837
30800,-0.1391465891455787
31000,-0.1015005121295341
31200,-0.0495818840432658
31400,0.0406276184907985
31600,0.0919655915452962
31800,0.1413920304308404
32000,0.1755921822021917
32200,0.162048059455159
32400,0.1659790153031324
32600,0.1787942813828942
32800,0.1914372204573746
33000,0.2504299732925071
33200,0.3015121119559591
33400,0.29859384081519824
33600,0.2951694060248971
33800,0.2912214693826958
34000,0.2867431795021778
34200,0.28234389030176765
34400,0.27926705850394085
34600,0.27776646505453034
34800,0.2760973834289608
35000,0.274608535213407
35200,0.27334116855058027
35400,0.2717025686033532
35600,0.26957486356052063
35800,0.26741653701513296
36000,0.26549451338900587
36200,0.2641161263013905
36400,0.2636268813815724
36600,0.2632285221999315
36800,0.263109112322388
37000,0.26288888918757425
37200,0.2621039160581491
37400,0.2614204553070572
37600,0.2609414175547575
37800,0.26073433789592626
38000,0.26114500160827425
38200,0.26114500160827425
38400,0.26114500160827425
38600,0.26114500160827425
38800,0.26114500160827425
39000,0.26114500160827425
39200,0.26114500160827425
39400,0.26114500160827425
39600,0.26114500160827425
39800,0.26114500160827425
40000,0.26114500160827425
40200,0.26114500160827425
40400,-0.2676956183766495
40600,-0.6541295424871454
40800,-0.9023121365847775
41000,-1.0507991582553606
41200,-1.117965606395119
41400,-1.131955752940882
41600,-1.1234457018027209
41800,-1.1088154050557129
42000,-1.098373542596544
42200,-1.0932708676947491
42400,-1.0961106275401464
42600,-1.1076385396144786
42800,-1.1122611630384325
43000,-1.1149813382260203
43200,-1.1108464915676526
43400,-1.1072554911841153
43600,-1.1044086702159828
43800,-1.1038360551094137
44000,-1.1067818017079467
44200,-1.1206385909109613
44400,-1.1373078392818665
44600,-1.1442725182665385
44800,-1.1491645829481343
45000,-1.1425072026266605
45200,-1.0625415330534125
45400,-1.0731309484196636
45600,-1.0953902535046731
45800,-1.0843237462064186
46000,-1.0820907083455509
46200,-1.0715826509082558
46400,-1.072300271121672
46600,-1.0761392402129322
46800,-1.085345488068119
47000,-1.0925470680646787
47200,-1.1071984334388627
47400,-1.1285068238433738
47600,-1.1182074404347433
47800,-1.1188472229926496
48000,-1.105954573319746
48200,-1.1065280098951622
48400,-1.1061592351529996
48600,-1.1092454297453422
48800,-1.116528703544628
49000,-1.1442594715034202
49200,-1.159356848416579
49400,-1.1481416646351708
49600,-1.1517963620789464
49800,-1.1299394814504946
50000,-1.1179434178217376
50200,-1.103401721788144
50400,-1.0810032571987085
50600,-1.049895137379482
50800,-1.036241579745217
51000,-1.0090220969617074
51200,-0.9920492115885816
51400,-0.9351446034051816
51600,-0.8761624141390582
51800,-0.8216234442288487
52000,-0.7864717199055832
52200,-0.7461941795042258
52400,-0.6953180955064142
52600,-0.6727046992752922
52800,-0.668163740254177
53000,-0.655845789312173
53200,-0.6195911313517044
53400,-0.5886398314988832
53600,-0.5378353332776665
53800,-0.5126490358862467
54000,-0.4956368688566279
54200,-0.4758706889259667
54400,-0.4798673633496864
54600,-0.4756249090985999
54800,-0.4856671313825845
55000,-0.4655138368060936
55200,-0.4337114180713503
55400,-0.396430491108196
55600,-0.3872154639126902
55800,-0.3727131161036724
56000,-0.3412241965600767
56200,-0.3589148913851636
56400,-0.339088712959564
56600,-0.319586933584819
56800,-0.2929082050855109
57000,-0.2267438011780375
57200,-0.1780473170442157
57400,-0.153009565049904
57600,-0.1293121828925935
57800,-0.1103419920737984
58000,-0.1446009832794812
58200,-0.1818957757485012
58400,-0.2073099071309195
58600,-0.2390824932352329
58800,-0.2203423974828686
59000,-0.2416179408948621
59200,-0.2524800562525171
59400,-0.2858126276753286
59600,-0.3187998237479167
59800,-0.3585891020231204
60000,-0.4020741051279849
60200,-0.4289992036952524
60400,-0.4620949518965648
60600,-0.4615057407981458
60800,-0.4968770528832711
61000,-0.5291897898074546
61200,-0.5623460282140978
61400,-0.5889744727418836
61600,-0.612383303499369
61800,-0.6660442681405165
62000,-0.6958493254914973
62200,-0.716439407793572
62400,-0.7391180031678394
62600,-0.74074371687278
62800,-0.7581313963978397
63000,-0.7782331673039994
63200,-0.8021818503019569
63400,-0.8242853447412485
63600,-0.8445417215232682
63800,-0.8701490149875161
64000,-0.91445042597404
64200,-0.9350349190289282
64400,-0.9683500666107194
64600,-0.9773040163904096
64800,-0.9825375481608134
65000,-0.9800870757011312
65200,-0.9955337668706374
65400,-1.0102863718499455
65600,-1.0187297255251175
65800,-1.028092362796134
66000,-1.0388972474506482
66200,-1.0722697983177418
66400,-1.083791151502686
66600,-1.093247341645646
66800,-1.0925347518232549
67000,-1.0800491305598632
67200,-1.0735301179397485
67400,-1.0742860960648737
67600,-1.0786445788778516
67800,-1.08316507692884
68000,-1.0885497130375998
68200,-1.1209874749568125
68400,-1.1265643812737312
68600,-1.1337257434363384
68800,-1.131382155462721
69000,-1.117573612308754
69200,-1.1139739589574615
69400,-1.1181184096860737
69600,-1.12625001452547
69800,-1.119474942609697
70000,-1.1368135009520997
70200,-1.1308323824369932
70400,-1.119728137305203
70600,-1.092303731963
70800,-1.0472293417860017
71000,-1.0071226995716094
71200,-0.9776526636901962
71400,-0.9506144623640936
71600,-0.909713008802394
71800,-0.9090892704839744
72000,-0.8832022863557119
72200,-0.8598043339025598
72400,-0.8123622452404653
72600,-0.7532412766182037
72800,-0.7082949869266845
73000,-0.6806998054542185
73200,-0.6560779420335907
73400,-0.618202232534108
73600,-0.6226679563399963
73800,-0.5987840821677195
74000,-0.5886936357811858
74200,-0.5529133746790758
74400,-0.4981069093371854
74600,-0.4522990976342822
74800,-0.4257831420849663
75000,-0.4070437722544373
75200,-0.366271861052146
75400,-0.3657606312264779
75600,-0.3237085059564937
75800,-0.3067006959621964
76000,-0.2820319306482086
76200,-0.2337586137496075
76400,-0.186734775886783
76600,-0.1743943929505712
76800,-0.1518423460144879
77000,-0.1191889436642365
77200,-0.1291798667722762
77400,-0.1136658203766958
77600,-0.1082251571980109
77800,-0.0967448885066531
78000,-0.0450607510273982
78200,-0.0226626269080216
78400,-0.0084584382652298
78600,-0.0026055902290546
78800,0.012583286618968
79000,-0.0185341775518889
79200,-0.0327371012175826
79400,-0.0552783240818332
79600,-0.0711556635479333
79800,-0.0677659618504296
80000,-0.0695020800289364
80200,-0.0964135151977202
80400,-0.1221945428857653
80600,-0.1452926331808349
80800,-0.1685565358461766
81000,-0.2314006003105393
81200,-0.2669225145542282
81400,-0.313363899080015
81600,-0.3433044357679455
81800,-0.3602785122338528
82000,-0.3751060322968919
82200,-0.4137612555127339
82400,-0.4439270820942856
82600,-0.4726904035601094
82800,-0.492373726185303
83000,-0.5210130548174632
83200,-0.5827660326179662
83400,-0.6139129881341094
83600,-0.637755271458685
83800,-0.6569045214674593
84000,-0.6624633137645082
84200,-0.6851289444805742
84400,-0.7082301497593757
84600,-0.7325612626948497
84800,-0.7535492331804763
85000,-0.7744618231855337
85200,-0.8004410989428956
85400,-0.8483076661475334
85600,-0.878495845247737
85800,-0.8906249512651071
86000,-0.9048853831444804
86200,-0.8992440156359409
86400,-0.9061599394791936
86600,-0.9173581131710744
86800,-0.9315015058351098
87000,-0.9376649129293582
87200,-0.9560546827869736
87400,-0.9748485016758102
87600,-0.993579123032945
87800,-1.0197206657075322
88000,-1.0119638669425843
88200,-1.0207441657109328
88400,-1.0078283719589805
88600,-1.0147377640059936
88800,-1.0191984008745891
89000,-1.0267675837811605
89200,-1.0316095937706589
89400,-1.040755643459205
89600,-1.0738678329834386
89800,-1.085586598055989
90000,-1.09638510692336
90200,-1.0865824448189232
90400,-1.070720546204746
90600,-1.0623020029768544
90800,-1.059806412805132
91000,-1.059009178834088
91200,-1.058753785446035
91400,-1.0691988057261663
91600,-1.094916484001372
91800,-1.109653723081684
92000,-1.10300531742659
92200,-1.1083641209759847
92400,-1.0914351559051596
92600,-1.0878526918128792
92800,-1.081845547725251
93000,-1.072997154754621
93200,-1.050986334047425
93400,-1.0311939622635844
93600,-1.0282376646398168
93800,-1.0117041267385285
94000,-0.9734684780885372
94200,-0.9364738775747918
94400,-0.8743035713713374
94600,-0.8313561350368863
94800,-0.8036871915215057
95000,-0.7700836787264339
95200,-0.7337410979222305
95400,-0.7190330677837651
95600,-0.734791959074116
95800,-0.8353731117467527
96000,-0.9667137624732464
96200,-1.2121639237182786
96400,-1.3937367153365223
96600,-1.4400030354794662
96800,-1.512699089384457
97000,-1.5699212414551629
97200,-1.6072048420080218
97400,-1.6540008113262497
97600,-1.6256805958601557
97800,-1.530389289483015
98000,-1.4503887819070695
98200,-1.311775137028439
98400,-1.1573280047577723
98600,-1.0029897570773232
98800,-0.8288707435974565
99000,-0.705291284157291
99200,-0.615654085876194
99400,-0.5343432537238776
99600,-0.4152813353828055
99800,-0.2516521706461196
100000,-0.1094323123112952
100200,-0.0331252667535393
100400,-0.0049861715172652
100600,-0.0091117102579847
100800,-0.064302864081396
101000,-0.095611520535841
101200,-0.134928822488044
101400,-0.163808408090618
101600,-0.1666286874652928
101800,-0.1928605526807086
102000,-0.2431017274788252
102200,-0.3033485872682919
102400,-0.3702060642951482
102600,-0.4571823879972407
102800,-0.515148661256076
103000,-0.5547935677910405
103200,-0.6084655521810576
103400,-0.6223292841638361
103600,-0.6538043721669797
103800,-0.6834808190003865
104000,-0.7142544071093416
104200,-0.7482649204077453
104400,-0.7812175485061453
104600,-0.8200469673744974
104800,-0.8589643000815983
105000,-0.92547747491996
105200,-0.9552137006542112
105400,-0.9882882355074756
105600,-0.9994804042749876
105800,-1.0006892782404506
106000,-1.0052472816973188
106200,-1.0214016420689496
106400,-1.034732631975251
106600,-1.0487541196016894
106800,-1.0543129652859602
107000,-1.0537185543374947
107200,-1.0702650666511226
107400,-1.1033022816428186
107600,-1.121733110963587
107800,-1.1092123032697725
108000,-1.1105674884116157
108200,-1.088055100173089
108400,-1.1069731269567225
108600,-1.1223307681338526
108800,-1.136671292872233
109000,-1.1493842394526526
109200,-1.1847424600253442
109400,-1.1984158410259214
109600,-1.2064718170894222
109800,-1.2103174101697545
110000,-1.2015038991744773
110200,-1.2053164246134889
110400,-1.2070158995575562
110600,-1.2033025922469476
110800,-1.2289233943603122
111000,-1.2433357337936148
111200,-1.2382722980976486
111400,-1.2320862139617734
111600,-1.1856969734711504
111800,-1.143298370214178
112000,-1.1071438362488315
112200,-1.0646644893263382
112400,-1.0106909028454425
112600,-0.9626023645386824
112800,-0.941998630328427
113000,-0.9353866407564349
113200,-0.910532341482249
113400,-0.853223188608176
113600,-0.7956762567988993
113800,-0.7218164173676566
114000,-0.6744872302775496
114200,-0.6298234897927281
114400,-0.605478501215598
114600,-0.5762526667012573
114800,-0.5261559140982875
115000,-0.515295618036522
115200,-0.4768756945167975
115400,-0.451440685494304
115600,-0.4073607384750135
115800,-0.3199873246898028
116000,-0.2465086500738012
116200,-0.2085406185918115
116400,-0.1764003221975983
116600,-0.128730340385717
116800,-0.1074927984837426
117000,-0.0920657256445481
117200,-0.0905303626507658
117400,-0.0741293214842919
117600,-0.0314215854090393
117800,0.0288019913159124
118000,0.10253988044275161
118200,0.09828265264232293
118400,0.09429752275957526
118600,0.09071354854272014
118800,0.0877496947086581
119000,0.08498648861964861
119200,0.0823095540698011
119400,0.07940218921762145
119600,0.07636115241821516
119800,0.07330040040483506
120000,0.06962540062559022
120200,0.06571032267334524
120400,0.06164283632938785
120600,0.05965984934657576
120800,0.05854656896601239
121000,0.05768706953128203
121200,0.056718227562313976
121400,0.05589731961025575
121600,0.05537787266052038
121800,0.05463806275175866
122000,0.05376458089577029
122200,0.05273211891007825
122400,0.05203425626509058
122600,0.052003494938322944
122800,0.052466452906175916
123000,0.052466452906175916
123200,0.052466452906175916
123400,0.052466452906175916
123600,0.052466452906175916
123800,0.052466452906175916
124000,0.052466452906175916
124200,0.052466452906175916
124400,0.052466452906175916
124600,0.052466452906175916
124800,0.052466452906175916
125000,0.052466452906175916
125200,0.052466452906175916
125400,0.052466452906175916
125600,0.052466452906175916
125800,0.052466452906175916
126000,0.052466452906175916
126200,0.052466452906175916
