Unnamed: 0,d
0,1.828429931355078
200,1.4655518458351484
400,1.2718744741776755
600,1.2239193894383622
800,1.1345854844794214
1000,1.1155895951753845
1200,1.0585267603690531
1400,0.9614486220459244
1600,0.9297457424435652
1800,0.8591273476688013
2000,1.200389340690073
2200,1.2143924208957582
2400,1.1155542403269265
2600,1.0675501587881
2800,0.993187684248981
3000,0.8816835780752054
3200,0.8016226392271556
3400,0.7370263504950268
3600,0.6587544373927802
3800,0.5935070906219049
4000,0.5730648468371216
4200,0.5136820318588042
4400,0.49793414272190956
4600,0.5288181757206586
4800,0.5446524922646887
5000,0.5966038895590343
5200,0.705158266717004
5400,0.7290824936184118
5600,0.8180531958822681
5800,0.9367464221849184
6000,1.017859801064136
6200,1.0652298436255687
6400,1.130416909394729
6600,1.189099024715607
6800,1.1771750074540692
7000,1.204598658541651
7200,1.137462833371169
7400,1.0908318555879115
7600,1.0081962732889873
7800,0.9386281328900523
8000,0.8310424448437046
8200,0.8104292467932611
8400,0.7137920863468769
8600,0.6166734845241147
8800,0.5755238262410273
9000,0.5236804040803427
9200,0.45480162346579683
9400,0.44616820193966783
9600,0.4721808210980718
9800,0.5222466597422125
10000,0.5847076406884347
10200,0.642444642500278
10400,0.6986286949134687
10600,0.8106789105428829
10800,0.9079607984469712
11000,0.9761754316797352
11200,1.058086277993779
11400,1.1068128258280256
11600,1.1513789873049343
11800,1.1502688162642303
12000,1.148041649569571
12200,1.129803679251141
12400,1.0975860455808601
12600,1.0070972898940025
12800,0.9440400000238194
13000,0.8522087657736508
13200,0.7833566719518421
13400,0.6663709847601499
13600,0.6023838005682396
13800,0.5962343503455554
14000,0.8027645928992553
14200,0.7937292038557757
14400,0.6686860783871318
14600,0.6846515977759587
14800,0.87984836351537
15000,1.0227634811809447
15200,1.2371966494948252
15400,1.3919431669166045
15600,1.5361552078269551
15800,1.7180914518817665
16000,1.837080868359996
16200,1.9271557118361984
16400,1.8118465770795087
16600,1.83137707137995
16800,2.056883743318884
17000,2.270949843339953
17200,2.465534359332756
17400,2.6562414720750427
17600,2.774880299283585
17800,2.844951105265388
18000,2.925613005686848
18200,2.932881245783044
18400,2.7337981378691283
18600,2.640166416535356
18800,2.733000578071725
19000,2.7754082771145456
19200,2.800552506460507
19400,2.7825364193470103
19600,2.767584706518115
19800,2.722005640621394
20000,2.6229140991826823
20200,2.452867269452545
20400,2.103888205670644
20600,1.9064497621368213
20800,1.876262025143572
21000,1.77830719146732
21200,1.7558159304558585
21400,1.671242075913036
21600,1.5568607356718769
21800,1.4878683911468584
22000,1.3692074259327338
22200,1.283790623552853
22400,1.0522123006098585
22600,0.8845085568663801
22800,0.8100682939421123
23000,0.8128099412172585
23200,0.8190873943177224
23400,0.8255011610491491
