Unnamed: 0,d,mean
0,-3.559449343206352,-3.559449343206352
200,-3.5663815669685324,-3.5663815669685324
400,-3.4508904878751467,-3.4508904878751467
600,-3.3573870411640097,-3.3573870411640097
800,-3.1524601060567097,-3.1524601060567097
1000,-3.1797933356083883,-3.1797933356083883
1200,-2.895560363682807,-2.895560363682807
1400,-2.414180471554781,-2.414180471554781
1600,-2.0900728078411914,-2.0900728078411914
1800,-1.6821478825871756,-1.6821478825871756
2000,-1.4106227307503478,-1.4106227307503478
2200,-1.1481883343426855,-1.1481883343426855
2400,-1.1775454543595911,-1.1775454543595911
2600,-0.9862449649140568,-0.9862449649140568
2800,-0.5768611821033468,-0.5768611821033468
3000,-0.2913229806510718,-0.2913229806510718
3200,0.1819582853686121,0.1819582853686121
3400,0.6271772473614462,0.6271772473614462
3600,1.0531615170360182,1.0531615170360182
3800,1.097533979310782,1.097533979310782
4000,1.307084562070341,1.307084562070341
4200,1.6463916212800809,1.6463916212800809
4400,1.669718473618342,1.669718473618342
4600,1.7747047671793392,1.7747047671793392
4800,1.5654071442954558,1.5654071442954558
5000,1.4799620571240524,1.4799620571240524
5200,0.945004474911266,0.945004474911266
5400,0.4425920800301675,0.4425920800301675
5600,0.2144494117002539,0.2144494117002539
5800,-0.3645982532558148,-0.3645982532558148
6000,-0.704004195798661,-0.704004195798661
6200,-0.960987856684434,-0.960987856684434
6400,-1.1690039827581789,-1.1690039827581789
6600,-1.5488994880973697,-1.5488994880973697
6800,-1.7282025444086342,-1.7282025444086342
7000,-1.8010228805686623,-1.8010228805686623
7200,-1.930145498822169,-1.930145498822169
7400,-2.0242323900470187,-2.0242323900470187
7600,-2.080035049534679,-2.080035049534679
7800,-2.1683585152189027,-2.1683585152189027
8000,-2.30161198869642,-2.30161198869642
8200,-2.555097614679927,-2.555097614679927
8400,-2.626202555530797,-2.626202555530797
8600,-2.61837314571612,-2.61837314571612
8800,-2.736289970208225,-2.736289970208225
9000,-2.6576854184208987,-2.6576854184208987
9200,-2.736561079178517,-2.736561079178517
9400,-2.7360819202631075,-2.7360819202631075
9600,-2.9730417446000748,-2.9730417446000748
9800,-3.052599235034024,-3.052599235034024
10000,-3.091079090749762,-3.091079090749762
10200,-3.1275401129832296,-3.1275401129832296
10400,-3.0369201608772367,-3.0369201608772367
10600,-2.9522049636966825,-2.9522049636966825
10800,-2.961973732369362,-2.961973732369362
11000,-2.980899196705503,-2.980899196705503
11200,-3.126625152402731,-3.126625152402731
11400,-3.067373652856268,-3.067373652856268
11600,-2.831341875160283,-2.831341875160283
11800,-2.584324197836079,-2.584324197836079
12000,-2.145388638526588,-2.145388638526588
12200,-1.8088413546054083,-1.8088413546054083
12400,-1.3961413443190278,-1.3961413443190278
12600,-1.0453447062144083,-1.0453447062144083
12800,-0.7276699188178959,-0.7276699188178959
13000,-0.227606369044609,-0.227606369044609
13200,0.3005779841184888,0.3005779841184888
13400,0.7130176293510829,0.7130176293510829
13600,1.157458675517762,1.157458675517762
13800,1.5562004961357514,1.5562004961357514
14000,1.7699856730467054,1.7699856730467054
14200,1.720536810570382,1.720536810570382
14400,1.7915265889891283,1.7915265889891283
14600,1.9887458571336307,1.9887458571336307
14800,2.0845452823057773,2.0845452823057773
15000,2.1920503477517697,2.1920503477517697
15200,2.1942657615143784,2.1942657615143784
15400,2.0645419725630374,2.0645419725630374
15600,1.6369455390430123,1.6369455390430123
15800,1.1839057814959737,1.1839057814959737
16000,0.957259910207581,0.957259910207581
16200,0.5097903636704861,0.5097903636704861
16400,0.1797060739462109,0.1797060739462109
16600,-0.1080930998084939,-0.1080930998084939
16800,-0.3647023285926892,-0.3647023285926892
17000,-0.6986267526387858,-0.6986267526387858
17200,-1.105505427187127,-1.105505427187127
17400,-1.356296464491105,-1.356296464491105
17600,-1.513843809396913,-1.513843809396913
17800,-1.748756810540913,-1.748756810540913
18000,-1.790760494339236,-1.790760494339236
18200,-1.8333599009327088,-1.8333599009327088
18400,-1.9587400610202843,-1.9587400610202843
18600,-2.2893734483174577,-2.2893734483174577
18800,-2.382358385204713,-2.382358385204713
19000,-2.4279639616725706,-2.4279639616725706
19200,-2.5591172704765035,-2.5591172704765035
19400,-2.564477366839433,-2.564477366839433
19600,-2.6200375518753973,-2.6200375518753973
19800,-2.6812001373382723,-2.6812001373382723
20000,-2.803130156459722,-2.803130156459722
20200,-2.981423994948697,-2.981423994948697
20400,-3.042811323968322,-3.042811323968322
20600,-3.0212195543771454,-3.0212195543771454
20800,-3.09753347538265,-3.09753347538265
21000,-3.0009061707644507,-3.0009061707644507
21200,-3.059108467598052,-3.059108467598052
21400,-3.080991683511789,-3.080991683511789
21600,-3.2762069800366644,-3.2762069800366644
21800,-3.261198158139015,-3.261198158139015
22000,-3.182683891250746,-3.182683891250746
22200,-3.1345410027986342,-3.1345410027986342
22400,-2.9835234806293243,-2.9835234806293243
22600,-2.814952312280095,-2.814952312280095
22800,-2.744227805370482,-2.744227805370482
23000,-2.700989412140274,-2.700989412140274
23200,-2.742432855719674,-2.742432855719674
23400,-2.5478803114575013,-2.5478803114575013
23600,-2.267668145245314,-2.267668145245314
23800,-2.021576538198851,-2.021576538198851
24000,-1.6606513766790862,-1.6606513766790862
24200,-1.3971396550230872,-1.3971396550230872
24400,-1.0831567855488728,-1.0831567855488728
24600,-1.0768023758537388,-1.0768023758537388
24800,-0.8568768040673498,-0.8568768040673498
25000,-0.4158382686164555,-0.4158382686164555
25200,-0.0653105490792465,-0.0653105490792465
25400,0.3485629319160656,0.3485629319160656
25600,0.6528411117267214,0.6528411117267214
25800,0.9545824930793012,0.9545824930793012
26000,0.985940949166832,0.985940949166832
26200,0.9102752757278147,0.9102752757278147
26400,1.0899888787463357,1.0899888787463357
26600,1.2393404731535165,1.2393404731535165
26800,1.2916918410151166,1.2916918410151166
27000,1.3623850161622095,1.3623850161622095
27200,1.3009439191545582,1.3009439191545582
27400,1.2203584772920246,1.2203584772920246
27600,0.8399062749621243,0.8399062749621243
27800,0.6874488698011043,0.6874488698011043
28000,0.6240831259071316,0.6240831259071316
28200,0.4016373494784325,0.4016373494784325
28400,0.3375789869276409,0.3375789869276409
28600,0.0873902693005175,0.0873902693005175
28800,-0.1307152965353382,-0.1307152965353382
29000,-0.4125773683431212,-0.4125773683431212
29200,-0.5231564586159723,-0.5231564586159723
29400,-0.6884169180325788,-0.6884169180325788
29600,-0.9643723574175044,-0.9643723574175044
29800,-1.0518961884133982,-1.0518961884133982
30000,-1.1797020214641312,-1.1797020214641312
30200,-1.246124618264473,-1.246124618264473
30400,-1.3944135170088892,-1.3944135170088892
30600,-1.5635307022372755,-1.5635307022372755
30800,-1.650748761619343,-1.650748761619343
31000,-1.7297796085622292,-1.7297796085622292
31200,-1.8759769822326204,-1.8759769822326204
31400,-1.837178288422116,-1.837178288422116
31600,-1.9281946581092864,-1.9281946581092864
31800,-2.015552408974964,-2.015552408974964
32000,-2.242605542699781,-2.242605542699781
32200,-2.251146816312167,-2.251146816312167
32400,-2.2094300812844883,-2.2094300812844883
32600,-2.26918419428516,-2.26918419428516
32800,-2.218240975357016,-2.218240975357016
33000,-2.2219338005618314,-2.2219338005618314
33200,-2.238726477458688,-2.238726477458688
33400,-2.3779629692706585,-2.3779629692706585
33600,-2.461695882538074,-2.461695882538074
33800,-2.4322830844955234,-2.4322830844955234
34000,-2.308642321871776,-2.308642321871776
34200,-2.1982830522344274,-2.1982830522344274
34400,-1.918091872291862,-1.918091872291862
34600,-1.791734931044383,-1.791734931044383
34800,-1.602407295266583,-1.602407295266583
35000,-1.6327264686052247,-1.6327264686052247
35200,-1.4600840212895527,-1.4600840212895527
35400,-1.1450504927482152,-1.1450504927482152
35600,-0.9437072693969566,-0.9437072693969566
35800,-0.6137588576356559,-0.6137588576356559
36000,-0.3771157256593003,-0.3771157256593003
36200,-0.1414019578724237,-0.1414019578724237
36400,0.069847780909154,0.069847780909154
36600,0.088538506643772,0.088538506643772
36800,0.3075538801906582,0.3075538801906582
37000,0.5594458629404029,0.5594458629404029
37200,0.7548757406506178,0.7548757406506178
37400,0.9921360909109888,0.9921360909109888
37600,1.1730707830508864,1.1730707830508864
37800,1.2632062741901882,1.2632062741901882
38000,1.0120440551906955,1.0120440551906955
38200,0.9221777723998408,0.9221777723998408
38400,1.0626676886703608,1.0626676886703608
38600,0.9152141029258882,0.9152141029258882
38800,0.9201186156265764,0.9201186156265764
39000,0.8147726891550209,0.8147726891550209
39200,0.7105380533042132,0.7105380533042132
39400,0.3885523071475826,0.3885523071475826
39600,0.0399023712973942,0.0399023712973942
39800,-0.1591423182470915,-0.1591423182470915
40000,-0.3407466413694957,-0.3407466413694957
40200,-0.5650143162807754,-0.5650143162807754
40400,-0.6662925882930477,-0.6662925882930477
40600,-0.8202776580215847,-0.8202776580215847
40800,-1.017016567706107,-1.017016567706107
41000,-1.227428433307995,-1.227428433307995
41200,-1.3532125571371438,-1.3532125571371438
41400,-1.424051385686821,-1.424051385686821
41600,-1.605497847552007,-1.605497847552007
41800,-1.6467225367742264,-1.6467225367742264
42000,-1.7005333807322418,-1.7005333807322418
42200,-1.7691525468997915,-1.7691525468997915
42400,-1.872913599515868,-1.872913599515868
42600,-2.113726136325548,-2.113726136325548
42800,-2.1536247228548207,-2.1536247228548207
43000,-2.1429530742842267,-2.1429530742842267
43200,-2.2460060386455467,-2.2460060386455467
43400,-2.19774583122618,-2.19774583122618
43600,-2.2492017117868315,-2.2492017117868315
43800,-2.2269661721289378,-2.2269661721289378
44000,-2.273296491625433,-2.273296491625433
44200,-2.2757260122150327,-2.2757260122150327
44400,-2.231978002984851,-2.231978002984851
44600,-2.110681455445322,-2.110681455445322
44800,-2.021428947921136,-2.021428947921136
45000,-1.814237772511388,-1.814237772511388
45200,-1.768862206417476,-1.768862206417476
45400,-1.662035870365476,-1.662035870365476
45600,-1.689963938557177,-1.689963938557177
45800,-1.5829627497978664,-1.5829627497978664
46000,-1.3381279598783329,-1.3381279598783329
46200,-1.14013502914187,-1.14013502914187
46400,-0.9038392775541092,-0.9038392775541092
46600,-0.6662892121169123,-0.6662892121169123
46800,-0.4145896335084274,-0.4145896335084274
47000,-0.2888350470674096,-0.2888350470674096
47200,-0.3243043412099938,-0.3243043412099938
47400,-0.1690925004286287,-0.1690925004286287
47600,0.0489843224433993,0.0489843224433993
47800,0.2130181810359997,0.2130181810359997
48000,0.4248080248765525,0.4248080248765525
48200,0.5706446707996072,0.5706446707996072
48400,0.7006393931539244,0.7006393931539244
48600,0.4307936986349202,0.4307936986349202
48800,0.3731665210037196,0.3731665210037196
49000,0.4619931908992244,0.4619931908992244
49200,0.3189251500650815,0.3189251500650815
49400,0.2570244648781418,0.2570244648781418
49600,0.100267630045355,0.100267630045355
49800,-0.0550667141402307,-0.0550667141402307
50000,-0.2597654023580556,-0.2597654023580556
50200,-0.4915891498240634,-0.4915891498240634
50400,-0.5744916775174161,-0.5744916775174161
50600,-0.6365018518324485,-0.6365018518324485
50800,-0.8190125793241406,-0.8190125793241406
51000,-0.8390692906256417,-0.8390692906256417
51200,-0.906436924201566,-0.906436924201566
51400,-0.996040936006694,-0.996040936006694
51600,-1.2372863926578257,-1.2372863926578257
51800,-1.30165827091843,-1.30165827091843
52000,-1.3038032560885144,-1.3038032560885144
52200,-1.4457016192909833,-1.4457016192909833
52400,-1.4761983129907943,-1.4761983129907943
52600,-1.4819010498838263,-1.4819010498838263
52800,-1.5676352187335008,-1.5676352187335008
53000,-1.628603686460417,-1.628603686460417
53200,-1.81349395819498,-1.81349395819498
53400,-1.86090199289042,-1.86090199289042
53600,-1.833224462421712,-1.833224462421712
53800,-1.955195854034972,-1.955195854034972
54000,-1.9154819981675453,-1.9154819981675453
54200,-1.954136859123722,-1.954136859123722
54400,-1.9841740909286048,-1.9841740909286048
54600,-2.1398700470419136,-2.1398700470419136
54800,-2.1745594638876766,-2.1745594638876766
55000,-2.180860635512918,-2.180860635512918
55200,-2.2121024982018405,-2.2121024982018405
55400,-2.2386452379070465,-2.2386452379070465
55600,-2.2573723076142627,-2.2573723076142627
55800,-2.2709222741140525,-2.2709222741140525
56000,-2.297722188185351,-2.297722188185351
56200,-2.4975605643900805,-2.4975605643900805
56400,-2.461155396871105,-2.461155396871105
56600,-2.376055390671884,-2.376055390671884
56800,-2.358503916530407,-2.358503916530407
57000,-2.1910941338642287,-2.1910941338642287
57200,-2.1684017544288072,-2.1684017544288072
57400,-2.070974569559392,-2.070974569559392
57600,-2.144259100472844,-2.144259100472844
57800,-2.1116204637842286,-2.1116204637842286
58000,-1.9739672932043268,-1.9739672932043268
58200,-1.798618320859301,-1.798618320859301
58400,-1.644759485630735,-1.644759485630735
58600,-1.4229451117317973,-1.4229451117317973
58800,-1.2809984418196303,-1.2809984418196303
59000,-1.0863432992539517,-1.0863432992539517
59200,-1.1945848075699506,-1.1945848075699506
59400,-1.0570855266417842,-1.0570855266417842
59600,-0.8421707850544797,-0.8421707850544797
59800,-0.7531943879807563,-0.7531943879807563
60000,-0.5409078171373715,-0.5409078171373715
60200,-0.4202971105948742,-0.4202971105948742
60400,-0.2613128346376687,-0.2613128346376687
60600,-0.3428558965163155,-0.3428558965163155
60800,-0.4191194641311599,-0.4191194641311599
61000,-0.2737937840138444,-0.2737937840138444
61200,-0.1427153011818059,-0.1427153011818059
61400,-0.0514613230094819,-0.0514613230094819
61600,0.0224779452362081,0.0224779452362081
61800,0.0411192584713962,0.0411192584713962
62000,-0.0013299743772465,-0.0013299743772465
62200,-0.2690548271496554,-0.2690548271496554
62400,-0.3048238201841765,-0.3048238201841765
62600,-0.2540686360714614,-0.2540686360714614
62800,-0.4905316387733205,-0.4905316387733205
63000,-0.4910233948092088,-0.4910233948092088
63200,-0.6177300808331371,-0.6177300808331371
63400,-0.7347741607910083,-0.7347741607910083
63600,-0.9634504751713884,-0.9634504751713884
63800,-1.093895665315627,-1.093895665315627
64000,-1.1463706559488194,-1.1463706559488194
64200,-1.258567851123776,-1.258567851123776
64400,-1.3847939819139825,-1.3847939819139825
64600,-1.4066960810321305,-1.4066960810321305
64800,-1.4669745046708993,-1.4669745046708993
65000,-1.5290206025177564,-1.5290206025177564
65200,-1.783542393146323,-1.783542393146323
65400,-1.7706093248865844,-1.7706093248865844
65600,-1.738807082124953,-1.738807082124953
65800,-1.8436845618729047,-1.8436845618729047
66000,-1.816753335674256,-1.816753335674256
66200,-1.8320029588667568,-1.8320029588667568
66400,-1.8479429275176784,-1.8479429275176784
66600,-1.8989535994080409,-1.8989535994080409
66800,-2.115819873573224,-2.115819873573224
67000,-2.1791170827076685,-2.1791170827076685
67200,-2.103183807910152,-2.103183807910152
67400,-2.1552754566571943,-2.1552754566571943
67600,-2.0191257127603404,-2.0191257127603404
67800,-2.025184428568168,-2.025184428568168
68000,-1.9770782213546976,-1.9770782213546976
68200,-2.022033473057069,-2.022033473057069
68400,-2.028932431757395,-2.028932431757395
68600,-1.950001908679454,-1.950001908679454
68800,-1.790415270370323,-1.790415270370323
69000,-1.697657389468534,-1.697657389468534
69200,-1.523150083320758,-1.523150083320758
69400,-1.450905376198118,-1.450905376198118
69600,-1.3482463620900489,-1.3482463620900489
69800,-1.4165432151897746,-1.4165432151897746
70000,-1.3542259217107175,-1.3542259217107175
70200,-1.1627855781041123,-1.1627855781041123
70400,-1.0194622809944869,-1.0194622809944869
70600,-0.8467227576465877,-0.8467227576465877
70800,-0.7005386809911259,-0.7005386809911259
71000,-0.6420758801568011,-0.6420758801568011
71200,-0.6603263167975941,-0.6603263167975941
71400,-0.9330501470984816,-0.9330501470984816
71600,-0.9494231947923782,-0.9494231947923782
71800,-0.8370873177303002,-0.8370873177303002
72000,-0.9004474055066399,-0.9004474055066399
72200,-0.7569871580606964,-0.7569871580606964
72400,-0.8281763607980639,-0.8281763607980639
