,d
0,1.7825922848170597
1,1.7884161863347505
2,1.7905994516924344
3,1.7938853304850997
4,1.7962393447687894
5,1.8031162591874692
6,1.8029954757907773
7,1.8084513525312629
8,1.8109716784224579
9,1.8165684770767996
10,1.8163687323427313
11,1.8165464888117506
12,1.819963930798399
13,1.8236882033992319
14,1.824623566067919
15,1.8305044465328766
16,1.8293326813912616
17,1.8324781045564502
18,1.8374210151770525
19,1.8397031668252952
20,1.8449316509656606
21,1.8464714352446223
22,1.8490870937260369
23,1.850512686105132
24,1.8529276898388307
25,1.8533456922858673
26,1.8553375043247764
27,1.8578807661793495
28,1.8551084082711333
29,1.8566731357383635
30,1.8645292511621587
31,1.8682790098884876
32,1.874348155750224
33,1.8795090473661968
34,1.881549739815162
35,1.8791007801755593
36,1.88144518742089
37,1.8870201701416374
38,1.8881154508492761
39,1.8892945941880568
40,1.894874376822504
41,1.8993664125916931
42,1.9021471524586804
43,1.9020618045145499
44,1.9020866336219715
45,1.911041148611288
46,1.912517658629367
47,1.9110678707492386
48,1.9125735737060834
49,1.9180545541402154
50,1.9209473792455203
51,1.9209327842336463
52,1.9236224959699817
53,1.929917479460481
54,1.928538975903103
55,1.9360562294464765
56,1.9404793729262162
57,1.9450719651566575
58,1.9414495010987398
59,1.9427626358555434
60,1.9474024410715276
61,1.9485427007120837
62,1.9541664343942728
63,1.953613445819526
64,1.9562282621888165
65,1.959148584875622
66,1.9613952676049318
67,1.9641408136598026
68,1.9718829606409873
69,1.9710281390769666
70,1.9728610135776519
71,1.9774217459236558
72,1.9803425020071839
73,1.981435109309442
74,1.9792619354617365
75,1.984042717211488
76,1.9860564630499904
77,1.989283514610631
78,1.991372534420993
79,1.9976374514278938
80,2.005950255026155
81,2.0082880675183326
82,2.013199213447712
83,2.018900989722172
84,2.0152510709911997
85,2.0133631911786125
86,2.0208276399615523
87,2.023030027322004
88,2.0231931794728744
89,2.023973971548264
90,2.0288855393703216
91,2.0335719476204575
92,2.0366825980895094
93,2.041860956019229
94,2.0443280594078077
