,d
0,-0.5770565977123759
1,-0.5745946135872962
2,-0.5751162933509874
3,-0.576367775199845
4,-0.5704383829620949
5,-0.5696453842813688
6,-0.5649352549566715
7,-0.5660547454041808
8,-0.5678545031312365
9,-0.5662926874263167
10,-0.5674999187372327
11,-0.5701765982746106
12,-0.5600687223446745
13,-0.5660263749624408
14,-0.56710089613405
15,-0.5670556900933188
16,-0.569408612647828
17,-0.5664393811054286
18,-0.5615962736061455
19,-0.5594329528372158
20,-0.5613036907899301
21,-0.5568233230619917
22,-0.5494256044899304
23,-0.5528371316929427
24,-0.5446927407421689
25,-0.5462514432911764
26,-0.5490470713606613
27,-0.5445942691197628
28,-0.5472708412552286
29,-0.5420230774655761
30,-0.5410913969445791
31,-0.5418516124962142
32,-0.5431938418465624
33,-0.5437085483812306
34,-0.5482531974299553
35,-0.5451837792111056
36,-0.5367325347924896
37,-0.5393572860486793
38,-0.5409250642989369
39,-0.5368110123590226
40,-0.5325916908364775
41,-0.535298618378425
42,-0.5394601508077158
43,-0.5428577364391188
44,-0.5379382117943583
45,-0.5316148187076155
46,-0.5259416104228164
47,-0.5307999893446532
48,-0.5345057769527247
49,-0.5334741652444513
50,-0.5274816026900894
51,-0.521746308166612
52,-0.5207130348373196
53,-0.5216182207213875
54,-0.524434334455646
55,-0.5232312134156463
56,-0.5160992340628157
57,-0.5125265305933876
58,-0.5173670776898892
59,-0.5171622026950834
60,-0.5135220847755955
61,-0.5171709462147611
62,-0.5118480089880546
63,-0.503864543151168
64,-0.5101609925998096
65,-0.5061099466866206
66,-0.5092397871928341
67,-0.5052236764017746
68,-0.5090360880337955
69,-0.5031770345231498
70,-0.5027567136899735
71,-0.5028573630099007
72,-0.506073561997743
73,-0.49930469222241536
74,-0.5000763037904263
75,-0.49513478171490344
76,-0.4934857642305397
77,-0.49614888895346854
78,-0.4962349103038115
79,-0.49178313808938096
80,-0.49145869991712815
81,-0.4900758646546124
82,-0.4990113045408435
83,-0.5041086247838625
84,-0.500854381537643
85,-0.49324970887970065
86,-0.49456263270440454
