Unnamed: 0,d,mean
0,2.20735249460877,2.20735249460877
200,2.3167370763132817,2.3167370763132817
400,2.41901598519837,2.41901598519837
600,2.567780616584184,2.567780616584184
800,2.7418665688969006,2.7418665688969006
1000,2.9335915145857143,2.9335915145857143
1200,3.0881175505456366,3.0881175505456366
1400,3.211947705418035,3.211947705418035
1600,3.3304289810047143,3.3304289810047143
1800,3.447520645094557,3.447520645094557
2000,3.50644062059856,3.50644062059856
2200,3.637335777196762,3.637335777196762
2400,3.797780661723842,3.797780661723842
2600,3.858377299535132,3.858377299535132
2800,3.9227934497032177,3.9227934497032177
3000,3.9201317041321806,3.9201317041321806
3200,3.869304299313879,3.869304299313879
3400,3.774127518490866,3.774127518490866
3600,3.603182607520429,3.603182607520429
3800,3.4205418537091337,3.4205418537091337
4000,3.203335424114173,3.203335424114173
4200,2.964888561637593,2.964888561637593
4400,2.685691779409724,2.685691779409724
4600,2.4290632483481045,2.4290632483481045
4800,2.180635856384162,2.180635856384162
5000,1.9974068402464864,1.9974068402464864
5200,1.8264655326304549,1.8264655326304549
5400,1.6936814199678247,1.6936814199678247
5600,1.5767425064069007,1.5767425064069007
5800,1.4571015563054968,1.4571015563054968
6000,1.3558408159686115,1.3558408159686115
6200,1.2583019997230374,1.2583019997230374
6400,1.1670863388330024,1.1670863388330024
6600,1.0799010331826726,1.0799010331826726
6800,0.9777732665423012,0.9777732665423012
7000,0.939275478374854,0.939275478374854
7200,0.8785932073346686,0.8785932073346686
7400,0.7676498130288965,0.7676498130288965
7600,0.7402372761410112,0.7402372761410112
7800,0.6951886338392067,0.6951886338392067
8000,0.6844694325912453,0.6844694325912453
8200,0.6952114053933375,0.6952114053933375
8400,0.7345840789347247,0.7345840789347247
8600,0.7918403496795244,0.7918403496795244
8800,0.833982341451853,0.833982341451853
9000,0.9173264309358784,0.9173264309358784
9200,0.9521173860207794,0.9521173860207794
9400,1.0166224364210894,1.0166224364210894
9600,1.0822695522728236,1.0822695522728236
9800,1.1625271250028315,1.1625271250028315
10000,1.272939556347811,1.272939556347811
10200,1.3704469647252846,1.3704469647252846
10400,1.4332850232042076,1.4332850232042076
10600,1.505744636644294,1.505744636644294
10800,1.539390809143885,1.539390809143885
11000,1.5944499591878305,1.5944499591878305
11200,1.6098851947611377,1.6098851947611377
11400,1.6072755420278968,1.6072755420278968
11600,1.5976491076422694,1.5976491076422694
11800,1.5934148335767633,1.5934148335767633
12000,1.5968268294653527,1.5968268294653527
12200,1.5643919672888955,1.5643919672888955
12400,1.4905582579452967,1.4905582579452967
12600,1.3952348750509238,1.3952348750509238
12800,1.2844359662050566,1.2844359662050566
13000,1.206919030474092,1.206919030474092
13200,1.080428609293096,1.080428609293096
13400,1.017754930262199,1.017754930262199
13600,0.9624665922043608,0.9624665922043608
13800,0.8921485571587578,0.8921485571587578
14000,0.7855979793877752,0.7855979793877752
14200,0.7323090824040334,0.7323090824040334
14400,0.6649370321861962,0.6649370321861962
14600,0.6051000093394789,0.6051000093394789
14800,0.5655804787036676,0.5655804787036676
15000,0.5542491186944112,0.5542491186944112
15200,0.5417335746718694,0.5417335746718694
15400,0.5865856479370073,0.5865856479370073
15600,0.589841472248237,0.589841472248237
15800,0.6712070259268799,0.6712070259268799
16000,0.7321077476690397,0.7321077476690397
16200,0.8128607273332961,0.8128607273332961
16400,0.9131141486682566,0.9131141486682566
16600,1.0090096754868323,1.0090096754868323
16800,1.076835559206999,1.076835559206999
17000,1.1409245358550115,1.1409245358550115
17200,1.2028660795089272,1.2028660795089272
17400,1.238777704323346,1.238777704323346
17600,1.30849289302225,1.30849289302225
17800,1.316027407064639,1.316027407064639
18000,1.3733603563100127,1.3733603563100127
18200,1.4168490672540268,1.4168490672540268
18400,1.453169292817174,1.453169292817174
18600,1.4528229061491114,1.4528229061491114
18800,1.4623251586093866,1.4623251586093866
19000,1.4499086575090394,1.4499086575090394
