,d
0,1.4057886133981954
1,1.4070166520712653
2,1.409474247602535
3,1.408262483454389
4,1.409854630990467
5,1.4089216949606063
6,1.4098216343846446
7,1.4116683860500585
8,1.4124304638971787
9,1.4111622182473025
10,1.4131322836323086
11,1.4137508948306383
12,1.4131517797638637
13,1.4143010111985972
14,1.4139170896291318
15,1.4151186345175926
16,1.417194852199008
17,1.4170504600878293
18,1.4182536344545535
19,1.4198844679922507
20,1.420953845446025
21,1.4211736240881732
22,1.421198981929171
23,1.4211246291625832
24,1.4215155014876715
25,1.4221974953163596
26,1.4246580652195064
27,1.4246099342057503
28,1.4263578901354033
29,1.4268319420748838
30,1.4275916312401455
31,1.4286354998189301
32,1.4292652545784956
33,1.4288406047354714
34,1.4303465789567058
35,1.4306554978999484
36,1.4308033665070277
37,1.4324830883573998
38,1.4339714955511913
39,1.4332019204713649
40,1.432312505785677
41,1.4340955468335586
42,1.4329516131026132
43,1.4366409280502825
44,1.4368502134382344
45,1.4378610901198083
46,1.4393539902300774
47,1.4392350104355613
48,1.4401701384635701
49,1.4420869841668498
50,1.4414384606850696
51,1.441064057173521
52,1.4417905231319144
53,1.441801826676831
54,1.4436986371223481
55,1.4460483363625463
56,1.4460233490276644
57,1.4471241112993467
58,1.4491920234160434
59,1.4493866020175634
60,1.4485312083516004
61,1.4497213466590329
62,1.4500284448170018
63,1.4480762332083295
64,1.448609290122141
65,1.4490162907960495
66,1.4507368282951163
67,1.452752712338275
68,1.4521392285908208
69,1.4544055283526118
70,1.4554954949335326
71,1.4545309808140066
72,1.45461514593417
73,1.4538998308419082
74,1.4549363298541518
75,1.4559744610505951
76,1.4567559133237735
77,1.4559381983611257
78,1.457025013615399
79,1.4601108753914827
80,1.4599724314987832
81,1.4605249884301004
82,1.4617922626953797
83,1.462066281765029
84,1.4631023126918385
85,1.4601558314517296
86,1.461572706016119
87,1.4612751673014002
88,1.4630513992425282
89,1.4628523538997895
90,1.4642382697853933
91,1.4638079354732179
92,1.461883216484692
93,1.4631038289085136
94,1.4637106232572277
95,1.464464604848679
96,1.4650694369221673
97,1.4646641297692164
98,1.4654360021799746
99,1.4671592463000536
100,1.4670111743246754
101,1.4638503390005155
102,1.4656232703245387
103,1.4653813333531243
104,1.4657934268686992
105,1.467005469832058
106,1.4679693338225317
107,1.469421037825957
108,1.4692717298180293
109,1.4679455256062148
110,1.4703486727920954
111,1.4713002095574175
112,1.4726907471394612
113,1.4703468594145896
114,1.4703992806753363
115,1.4711992156706566
116,1.4740398206806182
117,1.4741709618454606
118,1.4716793483619925
119,1.470729655131371
120,1.4727743601507262
121,1.4744397968712633
122,1.4733975601489917
123,1.4736498824184132
124,1.4753629924964815
125,1.4750112704653036
126,1.4764244315101065
127,1.4767325203633417
128,1.4753954834227718
129,1.4736683781927455
130,1.476406663716581
131,1.4759005143318036
132,1.4756475822008397
133,1.4757222673104164
134,1.4757170161636588
135,1.4759481549552438
136,1.4786433603136389
137,1.4781409737149112
138,1.478301960624662
139,1.478297751874458
140,1.4767615243881493
141,1.4766668251936712
142,1.4758918023644247
143,1.475454786359724
144,1.4773802222750916
145,1.4772040971753886
146,1.4779277362289462
147,1.4782286942013891
148,1.4787963075490382
149,1.4789934338714934
150,1.4781402806020298
151,1.4776785244039705
152,1.479994560254026
153,1.4800573424529917
154,1.4808742105200279
155,1.480976298473906
156,1.479782312477087
157,1.4788930254606365
158,1.4792132554653694
159,1.4805798380525907
160,1.4794699553892299
161,1.4786059316540994
162,1.4784485320838587
163,1.480022049224585
164,1.4809223319281906
165,1.4818364597220182
166,1.4793200937093998
167,1.4786381795695496
168,1.4786596942196844
169,1.479694218860981
170,1.4813002557212591
171,1.4806068827260377
172,1.4784219154200957
173,1.4784444417922606
174,1.478999340297175
175,1.479251358641083
176,1.4793351568166773
177,1.480326653552256
178,1.4803499249893612
179,1.4797991271553532
180,1.480948891980865
181,1.4823128747689118
182,1.4813775573156849
183,1.4811153685496903
184,1.4801951727114535
185,1.4812576137471183
186,1.4815780461356054
187,1.4820700713648125
188,1.4826075938382401
189,1.4823116999318955
190,1.4811828020004187
191,1.4809933224380198
192,1.481850645746401
193,1.483756800584015
194,1.4835053282529405
195,1.4819235940139686
196,1.4817786899531256
197,1.483700590442478
198,1.4838681496678447
199,1.4846799978323082
200,1.4853182080424594
201,1.4857116107015595
202,1.4828442506671753
203,1.4830626759891763
204,1.4820933852860052
205,1.4826961466278072
206,1.4839911859984538
207,1.4841392208372037
208,1.4821815204799467
209,1.48199957304117
210,1.4821901692450916
211,1.4820651395074758
212,1.4828154765387223
213,1.482709831053759
214,1.4824498764775924
215,1.4830366613384571
216,1.4842613265272653
217,1.485303213288877
218,1.4839060864330524
219,1.486297006866134
220,1.4870682347942756
221,1.4863358098478994
222,1.4867671423428859
223,1.4854710304145704
224,1.4847755318015674
225,1.4846880098453124
226,1.4848212800777114
227,1.4854294908662755
228,1.4860207747534562
229,1.4880625657069548
230,1.4862249702408759
231,1.4857590351206373
232,1.487616770966856
233,1.4857208050464352
234,1.4876111545114235
235,1.489206071430865
236,1.4881887970488654
237,1.4868511356669438
238,1.4882845837984557
239,1.4900841121235175
240,1.4892852923482585
241,1.4886543213294743
242,1.489028976665308
243,1.4884665626924636
244,1.4895861487436621
245,1.4913649370134248
246,1.4904224729952271
247,1.4885184636791429
248,1.4891915600028796
249,1.4874676615333304
250,1.4867103284737997
251,1.486012426814621
252,1.4879368161707567
253,1.4901379782330075
254,1.4907833572868434
255,1.4907029163637038
256,1.4923977967084607
257,1.490936535707098
258,1.4902382403495267
259,1.4895087361902528
260,1.489961311745387
261,1.491724294567515
262,1.4925194964340498
263,1.4925560776435682
264,1.4914195047784453
265,1.4900311693586843
266,1.4896834133210315
267,1.4915528658592752
268,1.4890391131042142
269,1.4877254229176684
270,1.4878639239549947
271,1.4895263290847611
272,1.4899938094595624
273,1.4895456612486864
274,1.4883456710686689
275,1.4884973466615556
276,1.4889070094508559
277,1.4892359599251461
278,1.4885678108964968
279,1.4864086762168314
280,1.4875465103390138
281,1.4892046166622952
282,1.4891249324466909
283,1.4895363061525595
284,1.4895027604243176
285,1.4898688210881041
286,1.4893427596604567
287,1.489566912644573
288,1.489242325341322
289,1.4903363644711543
290,1.491115907861062
291,1.492090466629744
292,1.4914185410222995
293,1.4916126973860098
294,1.4930426072606608
295,1.4910271520943443
296,1.49004531255307
297,1.4897990461156916
298,1.4904680453347303
299,1.4915374083605142
300,1.4914019619949928
301,1.4931864538602317
302,1.4919515979259406
303,1.4936091366784179
304,1.4949289280677724
305,1.4940290103880622
306,1.492563000310569
307,1.4921196199574043
308,1.4898441433348124
309,1.4909997256189436
310,1.4928672691940343
311,1.4951805177654798
312,1.4958954041373795
313,1.4966301378519609
314,1.4951753949720452
315,1.4956809182739619
316,1.495882030264214
317,1.4958796966138066
318,1.4976916652262202
319,1.496460208723986
320,1.496551078532847
321,1.497794418149266
322,1.499876708910754
323,1.5010851934007545
324,1.5007365229387872
325,1.499751094608042
326,1.5006763999359034
327,1.4998927221206437
328,1.499230606502192
329,1.5010558404726169
330,1.5036614522148875
331,1.5056037702457936
332,1.5055590991760712
333,1.505041735489002
334,1.5047337787818085
335,1.5072871255622524
336,1.508518755880324
337,1.5092134128660335
338,1.5092898980601126
339,1.5097592183679143
340,1.508812759095502
341,1.5096378702728874
342,1.5104411722513773
343,1.510883876436582
344,1.5110609798389734
345,1.5127455138702408
346,1.5121128637332741
347,1.5130730577229061
348,1.514321758031338
349,1.5150365563222978
350,1.515558869436912
351,1.5140773133526544
352,1.514960009235357
353,1.5150053312441856
354,1.5139058603870752
355,1.5138897726831402
356,1.5156063888787525
357,1.5166494298531012
358,1.5170951940682704
359,1.515151364717353
360,1.5134437965186704
361,1.5149955344119512
362,1.5167504586016431
363,1.5145150622091876
364,1.51424699422997
365,1.5137466009196971
366,1.514729721536388
367,1.5141706466181735
368,1.5118947929469484
369,1.5130313082587097
370,1.5137674765516376
371,1.514188848454835
372,1.5159074608004717
373,1.51334158599807
374,1.5099201184078863
375,1.507594743163893
376,1.5089526095185024
377,1.5080039252480355
378,1.5079697768952363
379,1.508850563879412
380,1.5079175793717414
381,1.5066399777138713
382,1.5075337344931934
383,1.5051559515930406
384,1.5047650936913868
385,1.5064378970665717
386,1.5039797359705627
387,1.501621020924029
388,1.4996271935673047
389,1.5005894196487437
390,1.5004115063288757
391,1.497260197578266
392,1.497784693712734
393,1.4968320460351732
394,1.4956370833591643
395,1.4945700921523188
396,1.4932509577574529
397,1.492450160205439
398,1.493903154312475
399,1.4941319663820203
400,1.4926279709620274
401,1.4908662484603001
402,1.4913485363142511
403,1.4895199657705307
404,1.4869890239273378
405,1.4868452408607609
406,1.4861835194332393
407,1.4841738260339488
408,1.4850713320349926
409,1.4852885418459574
410,1.4852315154034499
411,1.4833062556841823
412,1.4829206960862822
413,1.4799094394684056
414,1.4818439350132329
415,1.4806940160894873
416,1.479032146736695
417,1.4801347334590242
418,1.47953651464798
419,1.477419102274402
420,1.4780904834764081
421,1.4773425748181899
422,1.4777126811777945
423,1.4777578234264332
424,1.4773861901331988
425,1.4756264733837
426,1.4745562560295333
427,1.4730955808165058
428,1.4728972402490548
429,1.472225774164901
430,1.4710946042916406
431,1.4719492687270714
432,1.4689095341002407
433,1.4660348308617783
434,1.4677578358031473
435,1.4678355941750914
436,1.466123354034045
437,1.4655293468121022
438,1.4647880663317707
439,1.4627849706545133
440,1.459463935260224
441,1.4601259983459336
442,1.4603640563956384
443,1.457206975763026
444,1.4583566153502043
445,1.455748215284072
446,1.4514797239609063
447,1.4516685742554252
448,1.4510329933645967
449,1.4499610253154989
450,1.449901074777868
451,1.4508500296705162
452,1.4478810811635896
453,1.4471584770613128
