,d
0,-1.0874934841749098
1,-1.0901197932445708
2,-1.088337138440959
3,-1.0866577384866378
4,-1.0825936825275964
5,-1.0813961432403771
6,-1.0833650592142807
7,-1.0841805625454237
8,-1.0859468664790386
9,-1.083305813467694
10,-1.081992715783136
11,-1.0828054855528733
12,-1.0807633205636553
13,-1.0812488363608297
14,-1.0829399556403667
15,-1.083245588466552
16,-1.0819783754342216
17,-1.0802345144401484
18,-1.0836123606065138
19,-1.0827639119947083
20,-1.0838770054382474
21,-1.086735043344848
22,-1.0837787685098852
23,-1.086295167600085
24,-1.0859917752817883
25,-1.0877268093203203
26,-1.0885346184990086
27,-1.0874721340224232
28,-1.0874245721454945
29,-1.087675649347705
30,-1.0868119582737974
31,-1.087138903979892
32,-1.087278270281181
33,-1.0890745861983102
34,-1.0890836115927092
35,-1.0918482739455815
36,-1.089073107692939
37,-1.0869483132850315
38,-1.0875909439414093
39,-1.0885185033153042
40,-1.0848650368124426
41,-1.0846309421779337
42,-1.0884191213675485
43,-1.0859310787694954
44,-1.0899812122250827
45,-1.0948162158121733
46,-1.0942459375081461
47,-1.094196443941728
48,-1.094770589508475
49,-1.0954835981261681
50,-1.0961946331764154
51,-1.0956791306186695
52,-1.0945363918938982
53,-1.09607573508918
54,-1.1000675091825147
55,-1.0997643276587483
56,-1.0980983047301454
57,-1.0984252106334693
58,-1.098455011080084
59,-1.0979610703925993
60,-1.0958040632466235
61,-1.0958643738145295
62,-1.0942844802661686
63,-1.0951393336082171
64,-1.0954182242453463
65,-1.0948066467024682
66,-1.0957213408403113
67,-1.0955699739633855
68,-1.095799026972426
69,-1.096772551770511
70,-1.0958267437430211
71,-1.093313069752013
72,-1.0939060713608018
73,-1.0957830894342067
74,-1.0953043203831438
75,-1.0939100276288565
76,-1.0926256819916853
77,-1.0943133493190123
78,-1.0973413219611525
79,-1.0966634226539809
80,-1.0970119641049707
81,-1.0953264704367316
82,-1.094789723394891
83,-1.0954462430947696
84,-1.0956265407838055
85,-1.0942666681277662
86,-1.0957146480485183
87,-1.0969805779390742
88,-1.0968197366010703
89,-1.0991065023727067
90,-1.0988498763285537
91,-1.0963172087104662
92,-1.0954431519076184
93,-1.0931309424994968
94,-1.0964200414507956
95,-1.0972909353041216
96,-1.0963019462407244
97,-1.096422545062291
98,-1.0946455871118674
99,-1.0958054572144917
100,-1.0952721732372248
101,-1.0968577245495723
102,-1.0986109744740076
103,-1.0968303695880417
104,-1.0980904913084593
105,-1.097922507886044
106,-1.100809001613774
107,-1.0992411844253607
108,-1.100056312630351
109,-1.1016289741294056
110,-1.099900720813522
111,-1.1029621260500437
112,-1.1023251965828165
113,-1.1017205799914453
114,-1.1014816092536013
115,-1.1030997610772648
116,-1.102236436232372
117,-1.1012780096383867
118,-1.1028177680320594
119,-1.1046923862148803
120,-1.1042620519377087
121,-1.1010511984921547
122,-1.1010800299696024
123,-1.1018782965304375
124,-1.100818138436217
125,-1.1068583793226958
126,-1.1022879385378515
127,-1.099786835261382
128,-1.1003877520085177
129,-1.103750559682357
130,-1.103462085768942
131,-1.1014486930707268
132,-1.1036035987436437
133,-1.1055230598980532
134,-1.1041562385171766
135,-1.103242032613587
136,-1.1013227252018372
137,-1.101905138707347
138,-1.103688010649988
139,-1.102806766517703
140,-1.1007314252003184
141,-1.100395522141002
142,-1.1025483074160438
143,-1.1038033217065364
144,-1.1034097981578013
145,-1.1055772374801558
146,-1.1085649145417158
147,-1.1091885313732104
148,-1.1052735475934294
149,-1.104326494014563
150,-1.1025785209573733
151,-1.1015862403204357
152,-1.1028293164016787
153,-1.1039549834637736
154,-1.0990607013397231
