,d
0,0.18399824002083
1,0.18591843303954422
2,0.18444658536367567
3,0.18439330876345683
4,0.1874417141610025
5,0.18570529148621603
6,0.1857924541203177
7,0.18336995963997052
8,0.18778759522982308
9,0.19272179424249564
10,0.1980352058437003
11,0.19474403713347607
12,0.196013005712715
13,0.19586523763964633
14,0.19872007761928476
15,0.20663801718042737
16,0.2029252310896681
17,0.2057262310211074
18,0.20824676615050602
19,0.2055004589114411
20,0.21100906865973246
21,0.20982405289127867
22,0.2148531235120919
23,0.21529457259941703
24,0.2174091535152978
25,0.21888388489773775
26,0.22019047468597278
27,0.22238596823391493
28,0.22701123052518069
29,0.22491814286784886
30,0.23196428424855525
31,0.23318612698828498
32,0.231422299454174
33,0.2349037965263805
34,0.237757377639761
35,0.2420116416771371
36,0.24320950677124092
37,0.24421458609622562
38,0.24487090866498717
39,0.24391982677286392
40,0.24528589037736898
41,0.24765141177296734
42,0.25112704024873606
43,0.25257801062683355
44,0.2544171857116016
45,0.2533042362770761
46,0.2578820268896328
47,0.2603426177864741
48,0.26122781039972626
49,0.261988643873923
50,0.2589514059640053
51,0.26559460047155803
52,0.2700396759918693
53,0.27166411963602405
54,0.2714604499886953
55,0.2743812263751668
56,0.28045842134248705
57,0.28624043805621263
58,0.2854402723205405
59,0.28591818929102286
60,0.28792234415656004
61,0.28813504420621133
62,0.2887609956121009
63,0.2950095003349416
64,0.29273667872386955
65,0.29612902160954246
66,0.30034350213457855
67,0.3007191527280103
68,0.3024962665455486
69,0.3022423217445141
70,0.3032444128906851
71,0.30847544682088657
72,0.30700937583757376
73,0.30709583413662705
74,0.30898796117015137
75,0.31366179364023594
76,0.3145844683849469
77,0.3159337368353535
78,0.3167007163907657
79,0.31591066628498593
80,0.3147663459389621
81,0.3148618268401482
82,0.3228314315078907
83,0.3209883656670696
84,0.3180323612103793
85,0.31694673130067186
86,0.317547065857252
87,0.3181441904011595
88,0.31810853330578626
89,0.3190934044269198
90,0.3220885274517925
91,0.3222601313589046
92,0.3240386014429412
93,0.3272729065008957
94,0.32688592001380185
95,0.3255710419880612
96,0.32837291716035355
97,0.3302745638851641
98,0.32806089519174975
99,0.3272710651461168
100,0.3261109530045828
101,0.3211135071949604
102,0.3194643679905171
103,0.31554267802980196
104,0.31582772760129896
105,0.31731230185907544
106,0.316309595367824
107,0.3169600719457318
108,0.31080019159053
109,0.3086797304903206
110,0.3063846547911497
111,0.3046325759415783
112,0.3033547697896848
113,0.29825465343015617
114,0.293651928637758
115,0.2913532825357313
116,0.28866570015744103
117,0.28791289053929214
118,0.28286456148391576
119,0.27895560760078986
120,0.27634107777461836
121,0.27387450140666575
122,0.26724204356986825
123,0.2609267322283119
124,0.25727152243175255
125,0.2528078507024799
126,0.25078977161988925
127,0.24713345738077158
128,0.24550637449891774
129,0.23999527447163435
130,0.23554347184648217
131,0.22836700795179032
132,0.2276373513042141
133,0.2223075913669475
134,0.21805925153994732
135,0.21353296274715142
136,0.20949477020448842
137,0.20425702882645871
138,0.2005554076463044
139,0.19758368474090324
140,0.18959313284454968
141,0.18530612359930926
142,0.18185745336851208
143,0.17913510915070943
144,0.17402451623169227
145,0.1692750267404965
146,0.1688910834064486
147,0.16160572186782157
148,0.1589225056468915
149,0.1559062556643488
150,0.14873241133485401
151,0.13903737159929314
152,0.13689658105123664
153,0.13786970075049393
154,0.13569381665243296
155,0.1292335964831841
156,0.1261196469363661
157,0.12202267986240704
158,0.11821533612177614
159,0.11919357902121062
160,0.1098393355513552
161,0.10221529853531967
162,0.1013554626800526
163,0.09709852982400596
164,0.09345207200750517
165,0.09027847071056154
166,0.08676940375758986
167,0.0822747427170051
168,0.07514481671779612
169,0.07362664909792468
170,0.0761258394401513
171,0.06564395895106055
172,0.0622706657051313
173,0.06111754228177448
174,0.060470522215664485
175,0.049901943320612804
176,0.04460325982901498
177,0.040861118482583086
178,0.035186711847094834
179,0.033285391510865694
180,0.03405141538668136
181,0.020123874419220204
182,0.014454601918541293
183,0.021089391108101346
184,0.016595878970207943
185,0.008059562030658983
186,0.006055022201058866
187,0.0020765809762880514
188,-0.0045257294856580355
189,-0.008109467158683003
190,-0.013435633086710934
191,-0.016384140315076345
192,-0.019639706860402548
193,-0.02003525933096697
194,-0.02465904052539769
195,-0.022883314737376596
196,-0.03386761679963872
197,-0.036742382359987606
198,-0.04509024231087588
199,-0.04622333015123265
200,-0.04996340661043757
201,-0.05415955342234804
202,-0.06241855976458817
203,-0.06601423857659389
204,-0.06514334395793225
205,-0.07036343608537797
206,-0.07378977415105534
207,-0.08038969314957964
208,-0.08024503033910317
209,-0.08654826869665043
210,-0.08986095846145334
211,-0.08558875931058346
212,-0.08631495699480171
213,-0.09107525391413762
214,-0.09641188768314578
215,-0.10051179811914548
216,-0.10439361170253089
217,-0.10892922924818156
218,-0.1182188529012285
219,-0.12361324136568
220,-0.1269021524587211
221,-0.12613591733226628
222,-0.12952357985680527
223,-0.13248156328304622
224,-0.13391906348844013
225,-0.13641100118622201
226,-0.14425397015244398
227,-0.14670107393696322
228,-0.14603566875725127
229,-0.15028611575595388
230,-0.15898674729667783
231,-0.1579389976065288
232,-0.1670614053506265
233,-0.17653773547132423
234,-0.1740750920534814
235,-0.17402543135596704
236,-0.17659053906332423
237,-0.18160119998639423
238,-0.18757601882200853
239,-0.1875206497251783
240,-0.18696809096525943
241,-0.18211643308507033
242,-0.18956668976581442
243,-0.2044878396532901
244,-0.20544860726610276
245,-0.20971413567923416
246,-0.21203698317831418
247,-0.21901889796610818
248,-0.2241904817112051
249,-0.22309908800935277
250,-0.22749474715581045
251,-0.23025571219144497
252,-0.23504108603214036
253,-0.23536779678800004
254,-0.23968277403424532
255,-0.23090656163166906
256,-0.23673024310409407
257,-0.24445458353285943
258,-0.24704701131296675
259,-0.2523666612543598
260,-0.2570218343408575
261,-0.2633495516551649
262,-0.2646660869150374
263,-0.2595513539841437
264,-0.2602320323482947
265,-0.2665609022377932
266,-0.27284707846475514
267,-0.27407078857286865
268,-0.2717741682849014
269,-0.2792325796289423
270,-0.2831215845772561
271,-0.2793017846173466
272,-0.2849614556361721
273,-0.2834588229836831
274,-0.2771510638291945
275,-0.28044464226911286
276,-0.2864679263665688
277,-0.29051037875035535
278,-0.28953421230067516
279,-0.2931535996719911
280,-0.29570580404309066
281,-0.29442141625591733
282,-0.30149211894756606
283,-0.30472386800721396
284,-0.2994392093006541
285,-0.3005491079765275
286,-0.3003295850373229
287,-0.3040827457320567
288,-0.3040091977179296
289,-0.3069040566837892
290,-0.3110024800137078
291,-0.3103122904727082
292,-0.3054631717443363
293,-0.30738217020232644
294,-0.31522471571216454
295,-0.31449077330124636
296,-0.3174510473861328
297,-0.3221799556864727
298,-0.32330685731511194
299,-0.32074920053098377
300,-0.3136744874362273
301,-0.3123474090107923
302,-0.314421348685426
303,-0.3248360540182753
304,-0.3265180583690291
305,-0.32719089250551103
306,-0.32496032466476105
307,-0.33236098411729903
308,-0.33269622410529937
309,-0.3274611811911921
310,-0.32658547138739935
311,-0.3264919865555023
312,-0.33188971800585254
313,-0.3333528732878172
314,-0.3256442142960198
315,-0.3317127835132651
316,-0.33660434715678467
317,-0.33430950438486945
318,-0.33206606949935485
319,-0.33258699803556
320,-0.33317757920107216
321,-0.32913618174402126
322,-0.3238213306977211
323,-0.32182581855672815
324,-0.329167978002753
325,-0.3329871873781072
326,-0.3237898298465651
327,-0.3185658716937746
328,-0.3311305468247685
329,-0.3326384411139109
330,-0.32856445812180674
331,-0.32980607373804693
332,-0.32985220630614465
333,-0.3304079636165017
334,-0.3378217318643144
335,-0.3440095757704611
336,-0.3375250309475294
337,-0.3363483121530958
338,-0.3425224461614412
339,-0.3344204629126429
340,-0.33519207947827917
341,-0.33291080906683984
342,-0.32984673649927554
343,-0.3286103346463069
344,-0.3287237399037067
345,-0.3273795562568023
346,-0.33139514302594497
347,-0.3252882367274915
348,-0.3236828298387397
349,-0.3291741749430956
350,-0.32664146134657884
351,-0.32428935722229996
352,-0.32290490966588625
353,-0.32305101567682554
354,-0.32506225390892246
355,-0.3254495307562282
356,-0.3317570625332572
357,-0.3411452346312556
358,-0.3349006163185733
359,-0.33671848150666
360,-0.33420099746757687
361,-0.33101756156848944
362,-0.33241972883935084
363,-0.33025827861779294
364,-0.32642022578699614
365,-0.32379690995534954
366,-0.32431687949319404
367,-0.3239672753825662
368,-0.3233202248936443
369,-0.32737613187995884
370,-0.3183113813023097
371,-0.32539050439983025
372,-0.33141963928554624
373,-0.3238040594294231
374,-0.3289685820981445
375,-0.3318885181179902
376,-0.33447498075874893
377,-0.34026420819663483
378,-0.3355541569716237
379,-0.33745821552182304
380,-0.33270275997102405
381,-0.3343713556314996
382,-0.3355233496144005
383,-0.33942580092786856
384,-0.33997059616856823
385,-0.3325264084959152
386,-0.3322143930664831
387,-0.3409331861548654
388,-0.33619081137678114
389,-0.33364187806591916
