,d
0,0.48639321029650484
1,0.49770331408060114
2,0.49977179170958846
3,0.49305301000058066
4,0.49591409516228674
5,0.4978401094063315
6,0.4971110551583348
7,0.5105010569425932
8,0.5108660843537554
9,0.508843328073558
10,0.5148351452256974
11,0.5053976229062164
12,0.5086234128539213
13,0.515006737339667
14,0.5151191267210388
15,0.5208681653866094
16,0.5189049183226002
17,0.5150025811365171
18,0.5145167034006377
19,0.5192343673840795
20,0.521444779928833
21,0.5171783531130626
22,0.5290629683925652
23,0.5296709159456364
24,0.5338088632219576
25,0.5292416712647616
26,0.526777023460056
27,0.5290582759217105
28,0.5233731932961722
29,0.5314275063827464
30,0.5408271503700812
31,0.5406982734777597
32,0.5310128992768656
33,0.536278721797751
34,0.5390750585949401
35,0.5360019903150165
36,0.5443142316809678
37,0.5383478079164944
38,0.5414337124985658
39,0.5528409480411617
40,0.5571074019076354
41,0.561459197954494
42,0.5474894915878878
43,0.5505861665413461
44,0.5553172374777142
45,0.5626917304336205
46,0.5649979201500317
47,0.566435123470716
48,0.5689428444500192
49,0.5604080344226022
50,0.5696881502450403
51,0.5722880724884206
52,0.5668577871273215
53,0.5750533173434127
54,0.568884452946565
55,0.5605868324883332
56,0.5644966744349731
57,0.5741896750930471
58,0.5768605965317234
59,0.5869899668812679
60,0.5760605860252717
61,0.5797705140836094
62,0.5775317459505351
63,0.5772754897633874
64,0.5745230904250345
65,0.5836717619530142
66,0.5820016616345189
67,0.582223655484309
68,0.5834948955940168
69,0.5711433994465592
70,0.5710840276637221
71,0.5714743398336419
72,0.5660509984258835
73,0.5784565914263001
74,0.5879030611371777
75,0.5858445268205187
76,0.5894729155414188
77,0.5990145923152568
78,0.6011434720067378
79,0.5956327312419201
80,0.5958691447986316
81,0.5919670480060882
82,0.5961119462487148
83,0.6000837636333488
84,0.6104695879377335
85,0.6135396583625069
86,0.6137599113928784
87,0.6148924661990676
88,0.6139740907624152
89,0.6073987872747858
90,0.6158554721425231
91,0.620214268927529
92,0.6226051741630144
93,0.6159071549475856
94,0.6048582228354596
95,0.6088901778845338
96,0.6212703928439972
97,0.6176874923465262
98,0.6181370291580575
99,0.6143484226309831
100,0.6138895529210568
101,0.6140487512398337
102,0.6201009710534341
103,0.6208270345577453
104,0.6187299562293105
105,0.6230736993710437
106,0.6129633851978181
107,0.6168519517871711
108,0.6185325258104625
109,0.620290070675515
110,0.6213831382716279
111,0.6231674412044307
112,0.6056900871072979
113,0.6038565342848012
114,0.6145396873122613
115,0.6156916110568921
116,0.616676281394246
117,0.6187574324416724
118,0.6187151766202501
119,0.6197844777276651
120,0.624137114973285
121,0.6341379691334833
122,0.6355279680887314
123,0.6246302375114635
124,0.6245208410084561
125,0.6287986650092107
126,0.6392325301675102
127,0.6466373789940371
128,0.6480715179055753
129,0.6442243407908862
130,0.6445256951017178
131,0.6470105102378236
132,0.6476817642984043
133,0.6453213417193927
134,0.6561489084408263
135,0.648444176653753
136,0.6488481601711114
137,0.6509580203861952
138,0.6521199322076644
139,0.6576831143378449
140,0.6564079085090065
141,0.6571914644749398
142,0.6518761339373137
143,0.65696054522223
144,0.6528970397997944
145,0.6586139906440719
146,0.6720740273848815
147,0.6637091760055169
148,0.6599052657999381
149,0.6600924904170872
150,0.6631962535793995
151,0.6730596605162422
152,0.6753448609159307
153,0.6738303878349011
154,0.6615691570013271
155,0.6598618604569846
156,0.6662834862075954
157,0.6726177053539963
158,0.6808321672798356
159,0.6698348129509495
160,0.6614482359435658
161,0.6697119100653255
162,0.6815553561690789
163,0.6830195865379111
164,0.6814265275819482
165,0.6851203351548927
166,0.6814560628869717
167,0.67289214036728
168,0.6697396235911715
169,0.6685986600224082
170,0.6643014281056202
171,0.6636926264197671
172,0.670645263933453
173,0.6718541567312062
174,0.6669344730052899
175,0.6737554297939905
176,0.6819864169026398
177,0.6718349484826944
178,0.6640169105648074
179,0.6634054596301178
180,0.6682612768204529
181,0.6718623051213807
182,0.6703599426691821
183,0.6696631876693278
184,0.666483096399741
185,0.6709565115213667
186,0.6722471949107521
187,0.6864148499747472
188,0.6853757173406297
189,0.6838785173211255
190,0.6882805934848747
191,0.693537472453421
192,0.6973114085749623
193,0.696780271770919
194,0.699105813999324
195,0.6935295094254971
196,0.6920927845002282
197,0.6995534706084536
198,0.7043508588696132
199,0.7065575696222615
200,0.6989434803566308
201,0.6936364433607093
202,0.694499978949064
203,0.6990208980665645
204,0.7126807334945069
205,0.7182224892813615
206,0.7209775221977847
207,0.7187117580285081
208,0.710056580668521
209,0.7045294399380543
210,0.7054334400203673
211,0.7091638301487557
212,0.7121719262157126
213,0.7083411692004755
214,0.714087284702747
215,0.7053730921228074
216,0.6925429427882168
217,0.6980711697812032
218,0.7031125021851738
219,0.695506581176133
220,0.6951217994981583
221,0.6953968125191599
222,0.6841313778163839
223,0.6825193698288731
224,0.6916504634246989
225,0.6903110690444867
226,0.696762599464882
227,0.6871905764649933
228,0.6895922234449436
229,0.6928477273178872
230,0.6972764279838688
231,0.700522224123929
232,0.6895950942543778
233,0.6733474376651518
234,0.6729223441316199
235,0.6730003154419045
236,0.6736934326572634
237,0.6731163839429393
238,0.6652417305782713
239,0.6724339411590474
240,0.6712753089798713
241,0.6844921968569062
242,0.6862029262933059
243,0.691614163690314
244,0.6883193564225445
245,0.6812059414965012
246,0.6875353986787729
247,0.6821895673441072
248,0.6856765660302561
249,0.6853331572006206
250,0.6763210287250909
251,0.6654695830554047
252,0.6707348569673344
253,0.6910981555020628
254,0.6908493910367536
255,0.6933713189653855
256,0.6890862654995265
257,0.6914309934930323
258,0.6906788348558864
259,0.6862760781051703
260,0.6823927781582094
261,0.6958958409072602
262,0.7053261976297976
263,0.7165836007421428
264,0.7278055239559162
265,0.7311253596959045
266,0.72552507960572
267,0.7378094777764604
268,0.7351139674243883
269,0.7371036000976076
270,0.738291730688206
271,0.743618516273145
272,0.744913356321878
273,0.7404968069655908
274,0.7528638197211327
275,0.7573924414394848
276,0.7528973561259747
277,0.7541067382860455
278,0.764700378149245
279,0.7671964516615288
280,0.7731812257555762
281,0.7805247144828114
282,0.7791374956020732
283,0.7739580929262767
284,0.77500294193675
285,0.7844974693304005
286,0.783235332676292
287,0.7821213766757348
288,0.7851185643744023
289,0.7894509611586016
290,0.7914664714662337
291,0.7878411602447721
292,0.794540268865197
293,0.7932966522759737
294,0.8015640388147581
295,0.7959565569042705
296,0.7978040579697816
297,0.7942976244840139
298,0.8042036336236036
299,0.7951685439898196
300,0.7933383773855227
301,0.8049783511132508
302,0.8112966397843719
303,0.8198904855985013
304,0.8213122832351657
305,0.8181541574355388
306,0.8317514478978278
307,0.8334263092972741
308,0.8282492503812393
309,0.8229472612731394
310,0.8226870421166659
311,0.8244622773714347
312,0.8316239993231068
313,0.8379637178408265
314,0.8434386716070279
315,0.8447140470308431
316,0.8460873694199226
317,0.8433256714861201
318,0.8358901619130321
319,0.8388087691918852
320,0.8501579422794845
321,0.8453256685282423
322,0.8385931730418421
323,0.8318994525189422
324,0.8292434438964816
325,0.8339049781881539
326,0.8355723769800915
327,0.8481205282008442
328,0.8523793004562219
329,0.8518739915125355
330,0.8496804324710364
331,0.8473144291501258
332,0.861228641015028
333,0.866327093316497
334,0.8505415676551565
335,0.8482263395895275
336,0.8546486662950947
337,0.8550771063877051
338,0.855272911166833
339,0.8501010224592226
340,0.8461513453356667
341,0.8500987225597649
342,0.8614314071622623
343,0.8472020521739746
344,0.8500640551945182
345,0.8358024684853507
346,0.8401005289298402
347,0.8420966911916145
348,0.8365397020447147
349,0.843965547835755
350,0.8409415584381276
351,0.8352347228118056
352,0.8352158838873267
353,0.8320492499529859
354,0.834581651473305
355,0.8360515916710225
356,0.8383992704648818
357,0.8309003165281592
358,0.8232454198987081
359,0.8258698021553159
360,0.8226973896069072
361,0.8301156508970372
362,0.8232307017787613
363,0.8209007954019382
364,0.830185556156346
365,0.8360725047086087
366,0.8252682205137798
367,0.8200171033266803
368,0.8201570740449425
369,0.8194132266343118
370,0.8151948071705689
371,0.7982779769610989
372,0.812101592517348
373,0.8210657894668877
374,0.819828209799399
375,0.8099358381224283
376,0.7972743423557156
377,0.8057104745145429
378,0.8066300338586775
379,0.8073135596324608
380,0.7983887298814956
381,0.7973821153536821
382,0.8017397799544509
383,0.8005060188113005
384,0.7969961416164255
385,0.8048772141011179
386,0.7995258072054214
387,0.7988689498909035
388,0.789513170236369
389,0.7989938580865232
390,0.7985395638243675
391,0.7974933156396201
392,0.7988397797545496
393,0.8002371503716592
394,0.7901523550292567
395,0.7935658059110726
396,0.8017331476113393
397,0.8013438444747776
398,0.7946857446312443
399,0.7947476345933188
400,0.7981011916362333
401,0.8021914181422869
402,0.8031074268649591
403,0.8052267015561997
404,0.8060871879898189
405,0.8223202946496232
406,0.8181131551527729
407,0.8125764320444839
408,0.8174941101124459
409,0.8147998669373797
410,0.8162001201057647
411,0.819792452370868
412,0.8182304982565927
413,0.8057568071079845
414,0.8098166597719619
415,0.8148350249162236
416,0.8190968597703434
417,0.8175418348948652
418,0.8156068858319833
419,0.8225380059998102
420,0.8316387949442514
421,0.8305780415113655
422,0.8394212222073963
423,0.8417657988704457
424,0.8402667438171224
425,0.8386709759364915
426,0.8484973289792664
427,0.8466739978596577
428,0.8361356967785987
429,0.8339564602437467
430,0.8387489370846947
431,0.8322796572167547
432,0.832503710550992
433,0.8424698238287862
434,0.854202022587599
435,0.8621770640564169
436,0.8474135950321392
437,0.8429481109043081
438,0.8378202347615262
439,0.8498470518686962
440,0.8593708127349627
441,0.8537090791674473
442,0.8556213951589973
443,0.8515830447923222
444,0.8501386160678245
445,0.8618459272352625
446,0.8692469971700111
447,0.8604162990564571
448,0.8573414279374305
449,0.8626392805188795
450,0.8649202008123994
451,0.8632067217751168
452,0.8637761815051294
453,0.8757222246633015
454,0.8695192802391809
455,0.858372788854156
456,0.860758456449577
457,0.868069517695422
458,0.8670803120393408
459,0.8666250803936938
460,0.8682735107416524
461,0.8607378336621492
462,0.85643295054016
463,0.8638312455905636
464,0.8737938994670139
465,0.8761013986480587
466,0.8711106555543101
467,0.8802508711808066
468,0.8751670368254223
469,0.86975281045684
470,0.874588570738265
471,0.8734826074258052
472,0.8789237091962155
473,0.8777592076171377
474,0.8836541660137297
475,0.8721799974924407
476,0.8724235908446771
477,0.8804548150061295
478,0.881512011745317
479,0.8714730605774228
480,0.8775682786798692
481,0.8772058728421961
482,0.8845227823722406
483,0.883650785066487
484,0.8755383373495692
485,0.8754318964116495
486,0.8741465622154638
487,0.880721699755708
488,0.8781687685544063
489,0.8845429313350867
490,0.8896221979099697
491,0.8802013813497866
492,0.8818454058679717
493,0.8927509118403266
494,0.8964979872072933
495,0.8930020518009292
496,0.8920486284055122
497,0.88741023058825
498,0.882784923258198
499,0.8806879770454523
500,0.8867130436643039
501,0.8823634396684675
502,0.8917758830557169
503,0.8965179207873611
504,0.8923484714479605
505,0.8903188320738016
506,0.8916105403738289
507,0.9005261857357769
508,0.90235758026059
509,0.899904888990288
510,0.8991779919695362
511,0.8972778859187501
512,0.8978836546653711
513,0.8958078067486497
514,0.890400819634946
515,0.8943867937275876
516,0.9017114062642142
517,0.8948451795139347
518,0.8901889804539442
519,0.8977750550306778
520,0.908060074327931
521,0.904963403276172
522,0.9096316163154325
523,0.9159307133541847
524,0.9265186718232905
525,0.9211792097440621
526,0.9094807636259443
527,0.9132400422213006
528,0.9166928228303719
529,0.9269143970016686
530,0.9261121528263659
531,0.9141476755418448
532,0.9064812054638849
533,0.908072438308228
534,0.9256669573495904
535,0.9253042321270655
536,0.9325910597401312
537,0.9291444728155704
538,0.9240409832436738
539,0.9151432897403993
540,0.9191565647724101
541,0.9294033717268828
542,0.9309617209350132
543,0.9356824300736556
544,0.936961018366855
545,0.9363058843562766
546,0.946055474348279
547,0.9428584976847417
548,0.9431055412016958
549,0.9431789135446692
550,0.939238003686244
551,0.9543821178538766
552,0.9628540708897205
553,0.9546805699889511
554,0.9442367696382493
555,0.9422664678807753
556,0.9382568019206765
557,0.9440798496209106
558,0.9570103516315941
559,0.9568583613370591
560,0.9505786783465621
561,0.9599307961122598
562,0.9678846723656117
563,0.963530419637041
564,0.9663229441372934
565,0.9699461210248572
566,0.9693233241303957
567,0.9759465603769227
568,0.97692086259729
569,0.9702920592739968
570,0.9789391371276038
571,0.9743719556795626
572,0.9749171371960045
573,0.9798198460035976
574,0.9678580847406008
575,0.9583887107313126
576,0.9598245067155196
577,0.9713038316185159
578,0.96852676318571
579,0.9745687650044422
580,0.9775306002030827
581,0.9721885578118239
582,0.9777495677826309
583,0.9721772423376315
584,0.9597712556142263
585,0.9644540372387724
586,0.9551354942483509
587,0.9506836885621577
588,0.946938973595444
589,0.9586512824317387
590,0.9708426542460192
591,0.9684136706274917
592,0.978660800587625
